id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	0|0	0|1	0|10	0|11	0|12	0|13	0|14	0|15	0|16	0|17	0|18	0|19	0|2	0|20	0|21	0|23	0|24	0|25	0|26	0|3	0|4	0|5	0|6_0	0|6_1	0|6_2	0|6_3	0|7	0|8	0|9	1|0	1|1	1|10	1|11	1|12	1|13	1|14	1|15	1|16	1|17	1|18	1|19	1|2	1|20	1|21	1|23	1|24	1|25	1|26	1|3	1|4	1|5	1|6_0	1|6_1	1|6_2	1|6_3	1|7	1|8	1|9	10|0	10|1	10|10	10|11	10|12	10|13	10|14	10|15	10|16	10|17	10|18	10|19	10|2	10|20	10|21	10|23	10|24	10|25	10|26	10|3	10|4	10|5	10|6_0	10|6_1	10|6_2	10|6_3	10|7	10|8	10|9	11|0	11|1	11|10	11|11	11|12	11|13	11|14	11|15	11|16	11|17	11|18	11|19	11|2	11|20	11|21	11|23	11|24	11|25	11|26	11|3	11|4	11|5	11|6_0	11|6_1	11|6_2	11|6_3	11|7	11|8	11|9	12|0	12|1	12|10	12|11	12|12	12|13	12|14	12|15	12|16	12|17	12|18	12|19	12|2	12|20	12|21	12|23	12|24	12|25	12|26	12|3	12|4	12|5	12|6_0	12|6_1	12|6_2	12|6_3	12|7	12|8	12|9	13|0	13|1	13|10	13|11	13|12	13|13	13|14	13|15	13|16	13|17	13|18	13|19	13|2	13|20	13|21	13|23	13|24	13|25	13|26	13|3	13|4	13|5	13|6_0	13|6_1	13|6_2	13|6_3	13|7	13|8	13|9	14|0	14|1	14|10	14|11	14|12	14|13	14|14	14|15	14|16	14|17	14|18	14|19	14|2	14|20	14|21	14|23	14|24	14|25	14|26	14|3	14|4	14|5	14|6_0	14|6_1	14|6_2	14|6_3	14|7	14|8	14|9	15|0	15|1	15|10	15|11	15|12	15|13	15|14	15|15	15|16	15|17	15|18	15|19	15|2	15|20	15|21	15|23	15|24	15|25	15|26	15|3	15|4	15|5	15|6_0	15|6_1	15|6_2	15|6_3	15|7	15|8	15|9	16|0	16|1	16|10	16|11	16|12	16|13	16|14	16|15	16|16	16|17	16|18	16|19	16|2	16|20	16|21	16|23	16|24	16|25	16|26	16|3	16|4	16|5	16|6_0	16|6_1	16|6_2	16|6_3	16|7	16|8	16|9	17|0	17|1	17|10	17|11	17|12	17|13	17|14	17|15	17|16	17|17	17|18	17|19	17|2	17|20	17|21	17|23	17|24	17|25	17|26	17|3	17|4	17|5	17|6_0	17|6_1	17|6_2	17|6_3	17|7	17|8	17|9	18|0	18|1	18|10	18|11	18|12	18|13	18|14	18|15	18|16	18|17	18|18	18|19	18|2	18|20	18|21	18|23	18|24	18|25	18|26	18|3	18|4	18|5	18|6_0	18|6_1	18|6_2	18|6_3	18|7	18|8	18|9	19|0	19|1	19|10	19|11	19|12	19|13	19|14	19|15	19|16	19|17	19|18	19|19	19|2	19|20	19|21	19|23	19|24	19|25	19|26	19|3	19|4	19|5	19|6_0	19|6_1	19|6_2	19|6_3	19|7	19|8	19|9	2|0	2|1	2|10	2|11	2|12	2|13	2|14	2|15	2|16	2|17	2|18	2|19	2|2	2|20	2|21	2|23	2|24	2|25	2|26	2|3	2|4	2|5	2|6_0	2|6_1	2|6_2	2|6_3	2|7	2|8	2|9	20|0	20|1	20|10	20|11	20|12	20|13	20|14	20|15	20|16	20|17	20|18	20|19	20|2	20|20	20|21	20|23	20|24	20|25	20|26	20|3	20|4	20|5	20|6_0	20|6_1	20|6_2	20|6_3	20|7	20|8	20|9	21|0	21|1	21|10	21|11	21|12	21|13	21|14	21|15	21|16	21|17	21|18	21|19	21|2	21|20	21|21	21|23	21|24	21|25	21|26	21|3	21|4	21|5	21|6_0	21|6_1	21|6_2	21|6_3	21|7	21|8	21|9	23|0	23|1	23|10	23|11	23|12	23|13	23|14	23|15	23|16	23|17	23|18	23|19	23|2	23|20	23|21	23|23	23|24	23|25	23|26	23|3	23|4	23|5	23|6_0	23|6_1	23|6_2	23|6_3	23|7	23|8	23|9	24|0	24|1	24|10	24|11	24|12	24|13	24|14	24|15	24|16	24|17	24|18	24|19	24|2	24|20	24|21	24|23	24|24	24|25	24|26	24|3	24|4	24|5	24|6_0	24|6_1	24|6_2	24|6_3	24|7	24|8	24|9	25|0	25|1	25|10	25|11	25|12	25|13	25|14	25|15	25|16	25|17	25|18	25|19	25|2	25|20	25|21	25|23	25|24	25|25	25|26	25|3	25|4	25|5	25|6_0	25|6_1	25|6_2	25|6_3	25|7	25|8	25|9	26|0	26|1	26|10	26|11	26|12	26|13	26|14	26|15	26|16	26|17	26|18	26|19	26|2	26|20	26|21	26|23	26|24	26|25	26|26	26|3	26|4	26|5	26|6_0	26|6_1	26|6_2	26|6_3	26|7	26|8	26|9	3|0	3|1	3|10	3|11	3|12	3|13	3|14	3|15	3|16	3|17	3|18	3|19	3|2	3|20	3|21	3|23	3|24	3|25	3|26	3|3	3|4	3|5	3|6_0	3|6_1	3|6_2	3|6_3	3|7	3|8	3|9	4|0	4|1	4|10	4|11	4|12	4|13	4|14	4|15	4|16	4|17	4|18	4|19	4|2	4|20	4|21	4|23	4|24	4|25	4|26	4|3	4|4	4|5	4|6_0	4|6_1	4|6_2	4|6_3	4|7	4|8	4|9	5|0	5|1	5|10	5|11	5|12	5|13	5|14	5|15	5|16	5|17	5|18	5|19	5|2	5|20	5|21	5|23	5|24	5|25	5|26	5|3	5|4	5|5	5|6_0	5|6_1	5|6_2	5|6_3	5|7	5|8	5|9	6_0|0	6_0|1	6_0|10	6_0|11	6_0|12	6_0|13	6_0|14	6_0|15	6_0|16	6_0|17	6_0|18	6_0|19	6_0|2	6_0|20	6_0|21	6_0|23	6_0|24	6_0|25	6_0|26	6_0|3	6_0|4	6_0|5	6_0|6_0	6_0|6_1	6_0|6_2	6_0|6_3	6_0|7	6_0|8	6_0|9	6_1|0	6_1|1	6_1|10	6_1|11	6_1|12	6_1|13	6_1|14	6_1|15	6_1|16	6_1|17	6_1|18	6_1|19	6_1|2	6_1|20	6_1|21	6_1|23	6_1|24	6_1|25	6_1|26	6_1|3	6_1|4	6_1|5	6_1|6_0	6_1|6_1	6_1|6_2	6_1|6_3	6_1|7	6_1|8	6_1|9	6_2|0	6_2|1	6_2|10	6_2|11	6_2|12	6_2|13	6_2|14	6_2|15	6_2|16	6_2|17	6_2|18	6_2|19	6_2|2	6_2|20	6_2|21	6_2|23	6_2|24	6_2|25	6_2|26	6_2|3	6_2|4	6_2|5	6_2|6_0	6_2|6_1	6_2|6_2	6_2|6_3	6_2|7	6_2|8	6_2|9	6_3|0	6_3|1	6_3|10	6_3|11	6_3|12	6_3|13	6_3|14	6_3|15	6_3|16	6_3|17	6_3|18	6_3|19	6_3|2	6_3|20	6_3|21	6_3|23	6_3|24	6_3|25	6_3|26	6_3|3	6_3|4	6_3|5	6_3|6_0	6_3|6_1	6_3|6_2	6_3|6_3	6_3|7	6_3|8	6_3|9	7|0	7|1	7|10	7|11	7|12	7|13	7|14	7|15	7|16	7|17	7|18	7|19	7|2	7|20	7|21	7|23	7|24	7|25	7|26	7|3	7|4	7|5	7|6_0	7|6_1	7|6_2	7|6_3	7|7	7|8	7|9	8|0	8|1	8|10	8|11	8|12	8|13	8|14	8|15	8|16	8|17	8|18	8|19	8|2	8|20	8|21	8|23	8|24	8|25	8|26	8|3	8|4	8|5	8|6_0	8|6_1	8|6_2	8|6_3	8|7	8|8	8|9	9|0	9|1	9|10	9|11	9|12	9|13	9|14	9|15	9|16	9|17	9|18	9|19	9|2	9|20	9|21	9|23	9|24	9|25	9|26	9|3	9|4	9|5	9|6_0	9|6_1	9|6_2	9|6_3	9|7	9|8	9|9
CPI-CC09E794969	Glutamate_byGLS_and_SLC17A6_Glutamate_NMDA_1_2B_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_NMDA_1_2B_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.365	1.942	0.869	1.031	0.798	1.413	1.506	2.186	0.789	1.666	1.804	1.399	1.577	0.661	0.904	1.965	1.736	1.681	2.688		2.002	1.766	2.016	1.69	1.963	1.156	1.091	1.108	2.098	1.323			0.675				1.83													1.646		1.66						1.742				0.989				2.143													1.959		1.973						2.055																															1.778	0.705	0.868	0.634	1.249	1.342	2.022	0.625	1.503	1.641	1.236	1.413	0.497	0.74	1.802	1.572	1.518	2.525		1.839	1.603	1.852	1.526	1.8	0.992	0.928	0.944	1.934	1.16			0.815				1.969													1.785		1.799						1.881				0.671				1.825													1.642		1.656						1.738				0.787				1.941													1.757		1.771						1.853		1.723	0.65	0.813	0.579	1.194	1.287	1.967	0.57	1.448	1.586	1.18	1.358	0.442	0.685	1.747	1.517	1.463	2.47		1.784	1.548	1.797	1.471	1.745	0.937	0.873	0.889	1.879	1.104	2.048	0.975	1.137	0.903	1.519	1.612	2.291	0.895	1.772	1.91	1.505	1.683	0.767	1.009	2.071	1.842	1.787	2.794		2.108	1.872	2.122	1.795	2.069	1.262	1.197	1.214	2.203	1.429	2.058	0.985	1.148	0.914	1.529	1.622	2.302	0.905	1.782	1.92	1.515	1.693	0.777	1.02	2.082	1.852	1.797	2.804		2.118	1.882	2.132	1.806	2.08	1.272	1.207	1.224	2.214	1.439			0.867				2.021													1.838		1.851						1.933																																																																																																																								1.654				2.808													2.624		2.638						2.72																																																														0.708				1.862													1.679		1.692						1.774		1.965	0.892	1.055	0.821	1.436	1.529	2.209	0.812	1.69	1.827	1.422	1.6	0.684	0.927	1.989	1.759	1.705	2.712		2.025	1.789	2.039	1.713	1.987	1.179	1.114	1.131	2.121	1.346	1.979	0.906	1.068	0.835	1.45	1.543	2.223	0.826	1.703	1.841	1.436	1.614	0.698	0.94	2.002	1.773	1.718	2.725		2.039	1.803	2.053	1.727	2.0	1.193	1.128	1.145	2.135	1.36			0.997				2.151													1.968		1.982						2.064				0.917				2.071													1.887		1.901						1.983																																																												2.12	1.047	1.21	0.976	1.591	1.685	2.364	0.967	1.845	1.983	1.578	1.756	0.84	1.082	2.144	1.915	1.86	2.867		2.181	1.945	2.194	1.868	2.142	1.334	1.27	1.287	2.276	1.502	2.186	1.113	1.275	1.042	1.657	1.75	2.429	1.033	1.91	2.048	1.643	1.821	0.905	1.147	2.209	1.98	1.925	2.932		2.246	2.01	2.26	1.933	2.207	1.4	1.335	1.352	2.342	1.567			0.735				1.889													1.706		1.72						1.801	
CPI-CS054C4533B	Glutamate_byGLS_and_SLC17A6_GRM8	complex:Glutamate_byGLS_and_SLC17A6	simple:O00222		GRM8	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.367	1.856	0.721	1.837	0.673	2.481	2.779	0.823	0.794	1.247	2.152	1.955	1.795		0.893	1.347	0.678	2.069	1.46		1.927	1.312	2.389	1.081	1.25	0.813	0.776	1.259	2.521	0.998	1.5				2.125	2.423														1.571		2.033						2.165		1.813				2.438	2.736														1.884		2.346						2.478																															1.692	0.558	1.674	0.509	2.317	2.616	0.659	0.631	1.084	1.988	1.791	1.631		0.729	1.184	0.514	1.906	1.297		1.763	1.149	2.225	0.918	1.087	0.65	0.613	1.096	2.357	0.835	1.639				2.264	2.563														1.71		2.172						2.304		1.496				2.121	2.419														1.567		2.028						2.161		1.611				2.236	2.534														1.682		2.144						2.276		1.637	0.503	1.619	0.454	2.262	2.561	0.604	0.576	1.029	1.933	1.736	1.576		0.674	1.129	0.459	1.851	1.242		1.708	1.094	2.17	0.863	1.032	0.595	0.558	1.041	2.302	0.78	1.962	0.827	1.943	0.779	2.587	2.885	0.929	0.9	1.353	2.258	2.061	1.901		0.998	1.453	0.784	2.175	1.566		2.033	1.418	2.494	1.187	1.356	0.919	0.882	1.365	2.627	1.104	1.972	0.838	1.953	0.789	2.597	2.895	0.939	0.91	1.363	2.268	2.071	1.911		1.009	1.463	0.794	2.186	1.576		2.043	1.428	2.505	1.197	1.367	0.929	0.892	1.375	2.637	1.114	1.691				2.316	2.615														1.762		2.224						2.356																																																																																																																						2.478				3.103	3.401														2.549		3.011						3.143																																																												1.532				2.158	2.456														1.603		2.065						2.197		1.879	0.745	1.861	0.696	2.504	2.803	0.846	0.818	1.271	2.175	1.978	1.818		0.916	1.371	0.701	2.093	1.484		1.95	1.335	2.412	1.105	1.274	0.837	0.8	1.283	2.544	1.022	1.893	0.758	1.874	0.71	2.518	2.816	0.86	0.831	1.284	2.189	1.992	1.832		0.929	1.384	0.715	2.106	1.497		1.964	1.349	2.425	1.118	1.287	0.85	0.813	1.296	2.558	1.035	1.822				2.447	2.745														1.893		2.354						2.487		1.741				2.366	2.664														1.812		2.274						2.406																																																												2.034	0.9	2.016	0.851	2.66	2.958	1.001	0.973	1.426	2.331	2.133	1.973		1.071	1.526	0.856	2.248	1.639		2.105	1.491	2.567	1.26	1.429	0.992	0.955	1.438	2.699	1.177	2.1	0.965	2.081	0.917	2.725	3.023	1.067	1.038	1.491	2.396	2.199	2.039		1.136	1.591	0.922	2.313	1.704		2.171	1.556	2.632	1.325	1.494	1.057	1.02	1.503	2.765	1.242	1.559				2.185	2.483														1.631		2.092						2.225	
CPI-SS0E7883ADC	GJC1_GJA5	simple:P36383	simple:P36382	GJC1	GJA5	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00457EB1A	GJA3_GJA3	simple:Q9Y6H8	simple:Q9Y6H8	GJA3	GJA3	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS062D2530F	GJA3_GJC1	simple:Q9Y6H8	simple:P36383	GJA3	GJC1	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F9D53834	JAM3_JAM3	simple:Q9BX67	simple:Q9BX67	JAM3	JAM3	True	False	False	curated	False	Adhesion-Adhesion	Adhesion by JAM	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01E0F2D2C	NECTIN1_NECTIN4	simple:Q15223	simple:Q96NY8	NECTIN1	NECTIN4	True	True	True	curated	False	Adhesion-Adhesion	Adhesion by Nectin	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS09DCE99A5	Acetylcholine_byCHAT_CHRM2	complex:Acetylcholine_byCHAT	simple:P08172		CHRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Acetylcholine	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0C30A92FB	Acetylcholine_byCHAT_and_SLC18A3_CHRM2	complex:Acetylcholine_byCHAT_and_SLC18A3	simple:P08172		CHRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Choline acetyltransferase 	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00877D499	WNT9A_SFRP2	simple:O14904	simple:Q96HF1	WNT9A	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0ED630027	WNT9B_SFRP2	simple:O14905	simple:Q96HF1	WNT9B	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07447802E	WNT1_SFRP5	simple:P04628	simple:Q5T4F7	WNT1	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0102731DE	WNT11_SFRP5	simple:O96014	simple:Q5T4F7	WNT11	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B09698F7	WNT16_SFRP5	simple:Q9UBV4	simple:Q5T4F7	WNT16	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS058493298	WNT2B_SFRP5	simple:Q93097	simple:Q5T4F7	WNT2B	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D2044B87	WNT3_SFRP5	simple:P56703	simple:Q5T4F7	WNT3	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01F46C4AB	WNT3A_SFRP5	simple:P56704	simple:Q5T4F7	WNT3A	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0463A8FBA	WNT6_SFRP5	simple:Q9Y6F9	simple:Q5T4F7	WNT6	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0BEEB7AB4	GAL_GALR1	simple:P22466	complex:GALR1	GAL		True	False	True	curated	False	Ligand-Receptor	Signaling by Galanin	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CC068DDC6AA	GABA_byGAD2_and_SLC6A13_GABA-A_a5b3g2S_complex	complex:GABA_byGAD2_and_SLC6A13	complex:GABA-A_a5b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06F83AE58	CD44_SELE	simple:P16070	simple:P16581	CD44	SELE	False	True	False	curated	False	Ligand-Receptor		1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS015BF69EE	COL4A1_ADGRG6	simple:P02462	simple:Q86SQ4	COL4A1	ADGRG6	True	False	True	curated	False	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06D2944B5	COL4A4_ADGRG6	simple:P53420	simple:Q86SQ4	COL4A4	ADGRG6	True	False	True	curated	False	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0924C61F1	COL4A5_ADGRG6	simple:P29400	simple:Q86SQ4	COL4A5	ADGRG6	True	False	True	curated	False	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0335C4DDE	LAMA2_ADGRG6	simple:P24043	simple:Q86SQ4	LAMA2	ADGRG6	True	False	True	curated	False	Ligand-Receptor		1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06D13FCD3	DSC2_DSG2	simple:Q02487	simple:Q14126	DSC2	DSG2	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Desmosome	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08658BB16	GJA3_GJA1	simple:Q9Y6H8	simple:P17302	GJA3	GJA1	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS050876F99	WNT9B_SFRP5	simple:O14905	simple:Q5T4F7	WNT9B	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC08032972C	ARTN_RET_receptor_1	simple:Q5T4W7	complex:RET_receptor_1	ARTN		True	False	True	curated	False	Ligand-Receptor	Signaling by RET receptors	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0BDF87EA3	GDNF_RET_receptor_1	simple:P39905	complex:RET_receptor_1	GDNF		True	False	True	curated	False	Ligand-Receptor		1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC03B346136	ARTN_RET_receptor_3	simple:Q5T4W7	complex:RET_receptor_3	ARTN		True	False	True	curated	False	Ligand-Receptor	Signaling by RET receptors	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0109FE6AE	HGF_MET	simple:P14210	simple:P08581	HGF	MET	True	False	True	curated	False	Ligand-Receptor		1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E0DEA7D5	PECAM1_CD38	simple:P16284	simple:P28907	PECAM1	CD38	False	True	True	curated	False	Receptor-Receptor		1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0ACFA4F22	GJA5_GJA5	simple:P36382	simple:P36382	GJA5	GJA5	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS037F4EF32	Glutamate_byGLS_and_SLC1A3_GRIK2	complex:Glutamate_byGLS_and_SLC1A3	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0132B4C1D	Glutamate_byGLS_and_SLC1A7_GRIK2	complex:Glutamate_byGLS_and_SLC1A7	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS026AD4940	Glutamate_byGLS2_and_SLC17A6_GRIK2	complex:Glutamate_byGLS2_and_SLC17A6	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0940331BF	Glutamate_byGLS2_and_SLC17A7_GRIK2	complex:Glutamate_byGLS2_and_SLC17A7	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS048A34709	Glutamate_byGLS2_and_SLC1A1_GRIK2	complex:Glutamate_byGLS2_and_SLC1A1	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CC0918CCE56	Glutamate_byGLS_and_SLC1A3_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS_and_SLC1A3	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CC0A742EB85	Glutamate_byGLS_and_SLC1A7_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS_and_SLC1A7	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CC0355B4C89	Glutamate_byGLS2_and_SLC17A6_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS2_and_SLC17A6	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CC047030A36	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
