id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	0|0	0|10	0|11	0|12	0|13	0|14	0|15	0|16	0|17	0|18	0|19	0|1_0	0|1_1	0|1_2	0|1_3	0|1_4	0|1_5	0|2	0|20	0|21	0|22	0|23	0|24	0|25	0|3	0|4	0|5	0|6	0|7	0|8	0|9	10|0	10|10	10|11	10|12	10|13	10|14	10|15	10|16	10|17	10|18	10|19	10|1_0	10|1_1	10|1_2	10|1_3	10|1_4	10|1_5	10|2	10|20	10|21	10|22	10|23	10|24	10|25	10|3	10|4	10|5	10|6	10|7	10|8	10|9	11|0	11|10	11|11	11|12	11|13	11|14	11|15	11|16	11|17	11|18	11|19	11|1_0	11|1_1	11|1_2	11|1_3	11|1_4	11|1_5	11|2	11|20	11|21	11|22	11|23	11|24	11|25	11|3	11|4	11|5	11|6	11|7	11|8	11|9	12|0	12|10	12|11	12|12	12|13	12|14	12|15	12|16	12|17	12|18	12|19	12|1_0	12|1_1	12|1_2	12|1_3	12|1_4	12|1_5	12|2	12|20	12|21	12|22	12|23	12|24	12|25	12|3	12|4	12|5	12|6	12|7	12|8	12|9	13|0	13|10	13|11	13|12	13|13	13|14	13|15	13|16	13|17	13|18	13|19	13|1_0	13|1_1	13|1_2	13|1_3	13|1_4	13|1_5	13|2	13|20	13|21	13|22	13|23	13|24	13|25	13|3	13|4	13|5	13|6	13|7	13|8	13|9	14|0	14|10	14|11	14|12	14|13	14|14	14|15	14|16	14|17	14|18	14|19	14|1_0	14|1_1	14|1_2	14|1_3	14|1_4	14|1_5	14|2	14|20	14|21	14|22	14|23	14|24	14|25	14|3	14|4	14|5	14|6	14|7	14|8	14|9	15|0	15|10	15|11	15|12	15|13	15|14	15|15	15|16	15|17	15|18	15|19	15|1_0	15|1_1	15|1_2	15|1_3	15|1_4	15|1_5	15|2	15|20	15|21	15|22	15|23	15|24	15|25	15|3	15|4	15|5	15|6	15|7	15|8	15|9	16|0	16|10	16|11	16|12	16|13	16|14	16|15	16|16	16|17	16|18	16|19	16|1_0	16|1_1	16|1_2	16|1_3	16|1_4	16|1_5	16|2	16|20	16|21	16|22	16|23	16|24	16|25	16|3	16|4	16|5	16|6	16|7	16|8	16|9	17|0	17|10	17|11	17|12	17|13	17|14	17|15	17|16	17|17	17|18	17|19	17|1_0	17|1_1	17|1_2	17|1_3	17|1_4	17|1_5	17|2	17|20	17|21	17|22	17|23	17|24	17|25	17|3	17|4	17|5	17|6	17|7	17|8	17|9	18|0	18|10	18|11	18|12	18|13	18|14	18|15	18|16	18|17	18|18	18|19	18|1_0	18|1_1	18|1_2	18|1_3	18|1_4	18|1_5	18|2	18|20	18|21	18|22	18|23	18|24	18|25	18|3	18|4	18|5	18|6	18|7	18|8	18|9	19|0	19|10	19|11	19|12	19|13	19|14	19|15	19|16	19|17	19|18	19|19	19|1_0	19|1_1	19|1_2	19|1_3	19|1_4	19|1_5	19|2	19|20	19|21	19|22	19|23	19|24	19|25	19|3	19|4	19|5	19|6	19|7	19|8	19|9	1_0|0	1_0|10	1_0|11	1_0|12	1_0|13	1_0|14	1_0|15	1_0|16	1_0|17	1_0|18	1_0|19	1_0|1_0	1_0|1_1	1_0|1_2	1_0|1_3	1_0|1_4	1_0|1_5	1_0|2	1_0|20	1_0|21	1_0|22	1_0|23	1_0|24	1_0|25	1_0|3	1_0|4	1_0|5	1_0|6	1_0|7	1_0|8	1_0|9	1_1|0	1_1|10	1_1|11	1_1|12	1_1|13	1_1|14	1_1|15	1_1|16	1_1|17	1_1|18	1_1|19	1_1|1_0	1_1|1_1	1_1|1_2	1_1|1_3	1_1|1_4	1_1|1_5	1_1|2	1_1|20	1_1|21	1_1|22	1_1|23	1_1|24	1_1|25	1_1|3	1_1|4	1_1|5	1_1|6	1_1|7	1_1|8	1_1|9	1_2|0	1_2|10	1_2|11	1_2|12	1_2|13	1_2|14	1_2|15	1_2|16	1_2|17	1_2|18	1_2|19	1_2|1_0	1_2|1_1	1_2|1_2	1_2|1_3	1_2|1_4	1_2|1_5	1_2|2	1_2|20	1_2|21	1_2|22	1_2|23	1_2|24	1_2|25	1_2|3	1_2|4	1_2|5	1_2|6	1_2|7	1_2|8	1_2|9	1_3|0	1_3|10	1_3|11	1_3|12	1_3|13	1_3|14	1_3|15	1_3|16	1_3|17	1_3|18	1_3|19	1_3|1_0	1_3|1_1	1_3|1_2	1_3|1_3	1_3|1_4	1_3|1_5	1_3|2	1_3|20	1_3|21	1_3|22	1_3|23	1_3|24	1_3|25	1_3|3	1_3|4	1_3|5	1_3|6	1_3|7	1_3|8	1_3|9	1_4|0	1_4|10	1_4|11	1_4|12	1_4|13	1_4|14	1_4|15	1_4|16	1_4|17	1_4|18	1_4|19	1_4|1_0	1_4|1_1	1_4|1_2	1_4|1_3	1_4|1_4	1_4|1_5	1_4|2	1_4|20	1_4|21	1_4|22	1_4|23	1_4|24	1_4|25	1_4|3	1_4|4	1_4|5	1_4|6	1_4|7	1_4|8	1_4|9	1_5|0	1_5|10	1_5|11	1_5|12	1_5|13	1_5|14	1_5|15	1_5|16	1_5|17	1_5|18	1_5|19	1_5|1_0	1_5|1_1	1_5|1_2	1_5|1_3	1_5|1_4	1_5|1_5	1_5|2	1_5|20	1_5|21	1_5|22	1_5|23	1_5|24	1_5|25	1_5|3	1_5|4	1_5|5	1_5|6	1_5|7	1_5|8	1_5|9	2|0	2|10	2|11	2|12	2|13	2|14	2|15	2|16	2|17	2|18	2|19	2|1_0	2|1_1	2|1_2	2|1_3	2|1_4	2|1_5	2|2	2|20	2|21	2|22	2|23	2|24	2|25	2|3	2|4	2|5	2|6	2|7	2|8	2|9	20|0	20|10	20|11	20|12	20|13	20|14	20|15	20|16	20|17	20|18	20|19	20|1_0	20|1_1	20|1_2	20|1_3	20|1_4	20|1_5	20|2	20|20	20|21	20|22	20|23	20|24	20|25	20|3	20|4	20|5	20|6	20|7	20|8	20|9	21|0	21|10	21|11	21|12	21|13	21|14	21|15	21|16	21|17	21|18	21|19	21|1_0	21|1_1	21|1_2	21|1_3	21|1_4	21|1_5	21|2	21|20	21|21	21|22	21|23	21|24	21|25	21|3	21|4	21|5	21|6	21|7	21|8	21|9	22|0	22|10	22|11	22|12	22|13	22|14	22|15	22|16	22|17	22|18	22|19	22|1_0	22|1_1	22|1_2	22|1_3	22|1_4	22|1_5	22|2	22|20	22|21	22|22	22|23	22|24	22|25	22|3	22|4	22|5	22|6	22|7	22|8	22|9	23|0	23|10	23|11	23|12	23|13	23|14	23|15	23|16	23|17	23|18	23|19	23|1_0	23|1_1	23|1_2	23|1_3	23|1_4	23|1_5	23|2	23|20	23|21	23|22	23|23	23|24	23|25	23|3	23|4	23|5	23|6	23|7	23|8	23|9	24|0	24|10	24|11	24|12	24|13	24|14	24|15	24|16	24|17	24|18	24|19	24|1_0	24|1_1	24|1_2	24|1_3	24|1_4	24|1_5	24|2	24|20	24|21	24|22	24|23	24|24	24|25	24|3	24|4	24|5	24|6	24|7	24|8	24|9	25|0	25|10	25|11	25|12	25|13	25|14	25|15	25|16	25|17	25|18	25|19	25|1_0	25|1_1	25|1_2	25|1_3	25|1_4	25|1_5	25|2	25|20	25|21	25|22	25|23	25|24	25|25	25|3	25|4	25|5	25|6	25|7	25|8	25|9	3|0	3|10	3|11	3|12	3|13	3|14	3|15	3|16	3|17	3|18	3|19	3|1_0	3|1_1	3|1_2	3|1_3	3|1_4	3|1_5	3|2	3|20	3|21	3|22	3|23	3|24	3|25	3|3	3|4	3|5	3|6	3|7	3|8	3|9	4|0	4|10	4|11	4|12	4|13	4|14	4|15	4|16	4|17	4|18	4|19	4|1_0	4|1_1	4|1_2	4|1_3	4|1_4	4|1_5	4|2	4|20	4|21	4|22	4|23	4|24	4|25	4|3	4|4	4|5	4|6	4|7	4|8	4|9	5|0	5|10	5|11	5|12	5|13	5|14	5|15	5|16	5|17	5|18	5|19	5|1_0	5|1_1	5|1_2	5|1_3	5|1_4	5|1_5	5|2	5|20	5|21	5|22	5|23	5|24	5|25	5|3	5|4	5|5	5|6	5|7	5|8	5|9	6|0	6|10	6|11	6|12	6|13	6|14	6|15	6|16	6|17	6|18	6|19	6|1_0	6|1_1	6|1_2	6|1_3	6|1_4	6|1_5	6|2	6|20	6|21	6|22	6|23	6|24	6|25	6|3	6|4	6|5	6|6	6|7	6|8	6|9	7|0	7|10	7|11	7|12	7|13	7|14	7|15	7|16	7|17	7|18	7|19	7|1_0	7|1_1	7|1_2	7|1_3	7|1_4	7|1_5	7|2	7|20	7|21	7|22	7|23	7|24	7|25	7|3	7|4	7|5	7|6	7|7	7|8	7|9	8|0	8|10	8|11	8|12	8|13	8|14	8|15	8|16	8|17	8|18	8|19	8|1_0	8|1_1	8|1_2	8|1_3	8|1_4	8|1_5	8|2	8|20	8|21	8|22	8|23	8|24	8|25	8|3	8|4	8|5	8|6	8|7	8|8	8|9	9|0	9|10	9|11	9|12	9|13	9|14	9|15	9|16	9|17	9|18	9|19	9|1_0	9|1_1	9|1_2	9|1_3	9|1_4	9|1_5	9|2	9|20	9|21	9|22	9|23	9|24	9|25	9|3	9|4	9|5	9|6	9|7	9|8	9|9
CPI-SC0EFF2AFBD	WNT1_FZD3_LRP5	simple:P04628	complex:FZD3_LRP5	WNT1		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.019																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		0.28	0.335														0.321			0.236						0.241	0.287	0.246	0.292		0.317																																																																																																																														0.182	0.237														0.224			0.138						0.143	0.19	0.148	0.194		0.219																																																																																																																																																																																																																																																																																																																							
CPI-SC0456BB36C	WNT7B_FZD3_LRP5	simple:P56706	complex:FZD3_LRP5	WNT7B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.019																																																																																																																													0.399	0.453														0.44			0.354						0.359	0.406	0.364	0.411		0.435																																																																																																																																																																																																																											0.343	0.398														0.385			0.299						0.304	0.351	0.309	0.355		0.38																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
CPI-CC0EA1D60C5	Glycine_bySHMT2_and_SLC6A9_Glycine_a2_complex	complex:Glycine_bySHMT2_and_SLC6A9	complex:Glycine_a2_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glycine	0.019	0.307																													0.417																																																																																																																																																																																																																																																																																									0.286																													0.396																																																																																																																																																													0.361																													0.472																																	0.413																													0.523																																	0.257																													0.368																																	0.276																													0.387																																	0.288																													0.398																																	0.31																													0.42		0.309																													0.419																																																																																														
CPI-SC08B0B5F27	SHH_PTCH_CDON_transmembrane_receptor	simple:Q15465	complex:PTCH_CDON_transmembrane_receptor	SHH		True	False	True	curated	False	Ligand-Receptor	Signaling by Sonic hedgehog	0.019																																																																																																																																																																											0.476	0.423																																																																																												0.425	0.372																																																																																																																																																										0.601	0.548																																																																																												0.464	0.411																																																																																												0.521	0.469																														0.371	0.319																																																													0.456	0.403																																																													0.411	0.359																																																																																																																																																										0.418	0.366																																													
CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	False	False	False	curated	False	Adhesion-Adhesion		0.021																																																																																																																																																																						0.313																0.293																																														0.335																0.315																																																																								0.313		0.335			0.409								0.263								0.389	0.291																																																																																																																																																																																																																																							0.263																0.243																																																																																																																																																																																																																																			0.293		0.315			0.389								0.243								0.37	0.271														0.291																0.271																																																																																																	
CPI-SS0E2083FAC	NPY_NPY2R	simple:P01303	simple:P49146	NPY	NPY2R	True	False	True	curated	False	Ligand-Receptor	Signaling by Pro-neuregulin	0.021																																																																																																																																																												1.791			1.791				2.516			1.974									2.026	1.744			2.156	1.765																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								0.263							0.988			0.446													0.628																																							0.206							0.931			0.389													0.571																																																																						0.198							0.923			0.381													0.563																																																																																																																																			
CPI-CS007D418BE	2arachidonoylglycerol_byDAGLB_CNR1	complex:2arachidonoylglycerol_byDAGLB	simple:P21554		CNR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Arachidonoylglycerol	0.021	0.383									0.917																																																																																																																																																																																																																																																																																																													0.355									0.89																																																																																																																																																																																																																																															0.355									0.889																																																					0.44									0.974																																																					0.401									0.936																																																																																				0.369									0.904																																																					0.336									0.871																						0.376									0.911																						0.335									0.87																						0.418									0.953																					
CPI-CC040318B79	GABA_byGAD1_and_SLC6A13_GABA-A_a6b3g2S_complex	complex:GABA_byGAD1_and_SLC6A13	complex:GABA-A_a6b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.021																																																																																																																																																																																																																																																																																																																																																																																																																																																											0.286	0.239									0.282		0.5		0.284			0.555	0.284			0.426																																																																																																																																																																																																																																															0.481		0.265			0.537				0.407										0.218	0.171									0.214		0.432		0.216			0.488	0.216			0.358																																																																																																																																																																																																																										
CPI-CS0FBE83390	5-HT_byTPH1_and_SLC18A2_HTR2C	complex:5-HT_byTPH1_and_SLC18A2	simple:P28335		HTR2C	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin	0.022																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												0.926			1.362		0.715	0.457	0.755	1.511	0.457	0.739		0.77		0.595				0.617		1.222		0.615	0.425	0.816	0.89	0.792	0.813	0.7	0.409	0.751																																																																																																																																																																																																																																																																																							
CPI-CC0F677619F	GABA_byGAD1_and_SLC6A13_GABA-A_a6b3d_complex	complex:GABA_byGAD1_and_SLC6A13	complex:GABA-A_a6b3d_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.022																																																																																																																																																																																																																																																																																																																																																																																																																																																											0.278	0.239									0.282		0.301		0.284			0.555	0.284			0.426																																																																																																																																																																																																																																				0.22											0.282		0.265			0.537				0.407										0.211	0.171									0.214		0.233		0.216			0.488	0.216			0.358																																																																																																																																																																																																																										
CPI-CS0B361C48F	5-HT_byTPH1_and_SLC18A1_HTR2C	complex:5-HT_byTPH1_and_SLC18A1	simple:P28335		HTR2C	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin	0.022																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												0.705			1.141		0.494	0.235	0.534	1.29	0.235	0.518		0.549		0.374				0.396		1.001		0.394	0.204	0.595	0.669	0.57	0.591	0.479	0.188	0.529																																																																																																																																																																																																																																																																																							
CPI-CS0A1A5DA91	Glutamate_byGLS_and_SLC1A1_GRM6	complex:Glutamate_byGLS_and_SLC1A1	simple:O15303		GRM6	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.023						0.258																								0.221																																																																																																				0.231																								0.194							0.4																								0.363																																																																																																																																			0.23																								0.193																																																																																																																																																																																																																																																															0.342																								0.305							0.184																								0.147							0.178																								0.14																																																																					0.173																								0.136																																						0.173																								0.136							0.212																								0.175																																						0.221																								0.184																																
CPI-SC03C02374B	WNT1_FZD3_LRP6	simple:P04628	complex:FZD3_LRP6	WNT1		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.023																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		0.28	0.282						0.289											0.236		0.286		0.346		0.241	0.287	0.246	0.325		0.317																																																																																																																														0.182	0.184						0.191											0.138		0.189		0.249		0.143	0.19	0.148	0.227		0.219																																																																																																																																																																																																																																																																																																																							
CPI-SC0C646FE07	WNT3_FZD3_LRP6	simple:P56703	complex:FZD3_LRP6	WNT3		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.023																																																																																																																																																																																																																																																																																																																																																																																					0.327	0.329						0.335											0.283		0.333		0.393		0.287	0.334	0.293	0.371		0.363																																																																0.734	0.735						0.742											0.689		0.74		0.8		0.694	0.741	0.699	0.778		0.77																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
CPI-SS0F3A089DE	SEMA3E_PLXND1	simple:O15041	simple:Q9Y4D7	SEMA3E	PLXND1	True	False	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	0.023			0.631																																																																																																																												0.657																																																														0.789																																																																																													0.663																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	0.68																																																												0.293		0.77	0.473			0.425		0.359	0.458	0.29				0.311				0.734		0.367	0.325	0.259		0.295	0.332		0.313	0.373	0.305																																																																																																																													
CPI-SC04617C8EB	WNT7A_FZD3_LRP6	simple:O00755	complex:FZD3_LRP6	WNT7A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.024																																0.318	0.319						0.326											0.274		0.324		0.384		0.278	0.325	0.284	0.362		0.354																																																																0.422	0.423						0.43											0.377		0.428		0.488		0.382	0.429	0.387	0.466		0.458																																																																																																																																																																																																																																																																																																																																												0.236																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
CPI-CC00F8AC4E4	GABA_byGAD2_and_SLC6A13_GABA-A_a6b3g2S_complex	complex:GABA_byGAD2_and_SLC6A13	complex:GABA-A_a6b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.025																																																																																																																																																																																																																																																																																																																																																																																																																																																											0.278	0.23									0.274		0.491		0.276			0.547	0.275			0.417																						0.531		0.315			0.587				0.457																																																																																																																																																																																																																0.481		0.265			0.537				0.407										0.218	0.171									0.214		0.432		0.216			0.488	0.216			0.358																																																																																																																																																																																																																										
CPI-CS045C37E64	2arachidonoylglycerol_byDAGLA_GPR55	complex:2arachidonoylglycerol_byDAGLA	simple:Q9Y2T6		GPR55	True	False	True	curated	False	Ligand-Receptor	Signaling by Arachidonoylglycerol	0.025			0.599																															0.416																																																														0.546																															0.501																															0.597																															0.444																															0.453																															0.586																															0.603																															0.519																																																																																																																																																																																																																									0.547																															0.558																															0.653																															0.524																															0.429																															0.467																															0.424																															0.614																															0.762																															0.61																															0.506																															0.547																															0.694																															0.479																												
CPI-SS0C72D53A2	NTN4_UNC5B	simple:Q9HB63	simple:Q8IZJ1	NTN4	UNC5B	True	False	True	curated	False	Ligand-Receptor	Signaling by Netrin	0.025																																																																																								0.346				0.301																																																										0.24				0.194																																																										0.268				0.222																																																																																									0.249				0.203																																																																																																																																																							0.253				0.208																											0.275				0.23																											0.349				0.303																																																										0.337				0.291																											0.385				0.339																																																																																									0.226				0.181																																																																																																																								0.219				0.173																																																																																									0.28				0.235																																
CPI-CC09A13B23F	Glutamate_byGLS_and_SLC17A7_Glutamate_NMDA_1_2C_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_NMDA_1_2C_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.026																																																																																																																																																																																																																										0.378								0.408		0.613									0.73	0.403	1.091	0.732	0.471		0.405		0.429																																																																																																																																																																																																																																																																																																																																																																																								0.224										0.46											0.938	0.579			0.252																																					0.466								0.496		0.702									0.819	0.491	1.18	0.821	0.559		0.494		0.517																																																																																																																																																																																																																																																											
CPI-SS0F80E4C8B	SST_SSTR5	simple:P61278	simple:P35346	SST	SSTR5	True	False	True	curated	False	Ligand-Receptor	Signaling by Somatostatin	0.026																											0.296																																																																																																																																	1.878	1.918						1.886			1.988									2.32					1.966		1.981	1.905		1.879																																																																																																																																																																																																																																																																																				0.302																																																																																																																																																																																										0.282																															0.339																																																														0.31																															0.294																																																														0.259					0.403	0.442						0.411			0.512									0.845					0.491		0.505	0.429		0.403																																																																																														
CPI-SS053613259	NRG2_ERBB3	simple:O14511	simple:P21860	NRG2	ERBB3	True	False	True	curated	False	Ligand-Receptor	Signaling by Neuregulin	0.026																		1.464		0.934																													1.098																																																														1.228																															1.043																															1.219																																																														1.216																															1.361																															1.179																															1.463																																																																																																																												0.912																																																																																																																												0.873																															1.472																															1.771																															1.061																															1.166																															1.056																															1.388																															1.269																															1.327																															1.417																															1.105																															1.541		1.011																													1.203													
CPI-SC08BCEE850	WNT7B_FZD3_LRP6	simple:P56706	complex:FZD3_LRP6	WNT7B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0.026																																																																																																																													0.399	0.4						0.407											0.354		0.405		0.465		0.359	0.406	0.364	0.443		0.435																																																																																																																																																																																																																											0.343	0.345						0.352											0.299		0.35		0.41		0.304	0.351	0.309	0.388		0.38																						0.278																															0.229																																																																																																																																																																																																																																																								0.242																																																																																																																																																																																																																																																																		
CPI-CS0BE6576AD	Testosterone_byHSD17B12_AR	complex:Testosterone_byHSD17B12	simple:P10275		AR	True	False	True	curated	False	Ligand-Receptor	Signaling by Steroids	0.027																												0.442																															0.268																															0.227																															0.26																																																														0.407																															0.366																																																														0.408																															0.293																															0.299																															0.35																																																																																													0.3																															0.25																																																														0.306																															0.265																															0.617																															0.595																															0.321																															0.384																															0.236																															0.381																															0.284																															0.399																															0.404																															0.268																															0.453																															0.31			
CPI-SS0558101D1	DLL4_NOTCH4	simple:Q9NR61	simple:Q99466	DLL4	NOTCH4	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												0.484	0.417		0.336		0.278	0.464		0.318	0.384	0.264	0.629	0.744	0.449	0.664	0.318		0.296		0.544	0.78	0.238	0.525	0.352	0.456	0.284	0.575	0.462	0.365	0.484	0.403																																																																																																																																																																																																																																																																																							
CPI-CC0F1932BC4	GABA_byGAD2_and_SLC6A13_GABA-A_a6b3d_complex	complex:GABA_byGAD2_and_SLC6A13	complex:GABA-A_a6b3d_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																											0.27	0.23									0.274		0.293		0.276			0.547	0.275			0.417											0.27											0.332		0.315			0.587				0.457																																																																																																																																																																																																					0.22											0.282		0.265			0.537				0.407										0.211	0.171									0.214		0.233		0.216			0.488	0.216			0.358																																																																																																																																																																																																																										
CPI-CC00045ECF5	Glycine_bySHMT2_and_SLC6A9_Glycine_a1b_complex	complex:Glycine_bySHMT2_and_SLC6A9	complex:Glycine_a1b_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glycine	0.028	0.583																									0.387	0.592																																																																																																																																																																																																																																																																																												0.562																									0.366	0.571																																																																																																																																																																0.637																									0.442	0.647																																				0.689																									0.493	0.698																																				0.533																									0.338	0.543																																				0.553																									0.357	0.562																																				0.564																									0.368	0.573																																				0.586																									0.39	0.595					0.585																									0.389	0.594																																																																																																	
CPI-CC0F959FD6A	Glycine_bySHMT2_and_SLC6A5_Glycine_a2_complex	complex:Glycine_bySHMT2_and_SLC6A5	complex:Glycine_a2_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glycine	0.029	0.268																													0.379																																																																																															0.302																													0.413		0.278																													0.389																																																																																																																																																																																																																																																																																																																																																																																						0.275																													0.386																																	0.257																													0.368																																																																0.345	0.34		0.27	0.328	0.386		0.372			0.247								0.345	0.392	0.297			0.586	0.272		0.369	0.408		0.456	0.271																																																																																																																																																												0.267																													0.378																																
CPI-SS0E8F8E4F1	OXT_AVPR1A	simple:P01178	simple:P37288	OXT	AVPR1A	True	False	True	curated	False	Ligand-Receptor	Signaling by Oxytocin	0.03																														0.324																															0.301																															0.436																															0.44																															0.277																															0.46																															0.43																															0.292																															0.224																															0.354																															0.303																															0.414																															0.286																															0.379																															0.452																															0.38																																																														0.397																															0.38																																																														0.344																															0.228																															0.44																															0.419																															0.397																															0.433																															0.298																															0.609																															0.361																															0.249																															0.301	
CPI-SS029811409	CNTN1_NOTCH2	simple:Q12860	simple:Q04721	CNTN1	NOTCH2	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.03																			0.963																															0.622																																																														0.586																															1.045																															0.849																															0.434																															0.593																															0.632																															0.63																															0.921																															0.466																															1.243																															0.545																															1.148																															0.899																															0.62																																																														0.583																															0.982																															1.189																															0.528																															0.575																															0.397																															0.785																															0.73																															0.894																															0.726																															0.478																															0.955																															0.775												
CPI-SS018AC8F36	FTH1_SCARA5	simple:P02794	simple:Q6ZMJ2	FTH1	SCARA5	False	False	True	curated	False	Ligand-Receptor		0.03														0.73		0.577			0.484																										0.562																															0.479																															0.488																															0.498																															0.683																															0.507																															0.574																															0.761																															0.662																															0.72																															0.542																																																																																													0.588																																																																																													0.52																															0.679																															0.877																															0.784																															0.557																															0.632																															0.672																															0.722																															0.582																															0.602																															0.662																															0.635																															0.77																															0.488																	
CPI-CS036B95798	ProstaglandinE2_byPTGES3_PTGER4	complex:ProstaglandinE2_byPTGES3	simple:P35408		PTGER4	True	False	True	curated	False	Ligand-Receptor	Signaling by Prostaglandin	0.031			0.307												0.334																																																																																																																																															0.298												0.325																																																																																	0.345												0.373																			0.243												0.27																			0.281												0.308																																																																																																																																																																																																																																																																																																										0.232												0.26																			0.266												0.293																			0.21												0.237																			0.256												0.283																			0.247												0.274																			0.342												0.37																			0.321												0.348																			0.308												0.336																			0.246												0.273																			0.372												0.4																																															
CPI-SS060B846D1	HBEGF_ERBB4	simple:Q99075	simple:Q15303	HBEGF	ERBB4	True	True	True	curated	False	Ligand-Receptor	Signaling by Epidermal growth factor	0.031																																																															1.228	0.807	0.314	1.272	2.17	0.863	0.45	1.532	2.498	1.132	0.654	0.315	1.778	0.407	0.976	0.315	0.755	0.937	0.628		2.133	0.544	1.076	0.293	1.379	1.164	1.231	0.888	1.78	1.126	0.89																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
CPI-CC0489A8F45	GABA_byGAD1_and_SLC6A13_GABA-A_a1b2d_complex	complex:GABA_byGAD1_and_SLC6A13	complex:GABA-A_a1b2d_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.031																																																																																																																																																																																																																																																																																																																																																																																																																																																			0.224								0.245	0.314									0.369		0.301	0.246	0.549		0.258	0.306	0.455	0.211		0.59																																																																																																																																																																																																																											0.205									0.295											0.282					0.288	0.437			0.571		0.156								0.177	0.246									0.301		0.233	0.178	0.482		0.19	0.238	0.387	0.143		0.522																																																																																																																																																																																																																										
CPI-SS02A8BD654	TAC1_TACR1	simple:P20366	simple:P25103	TAC1	TACR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Tachykinins	0.031	0.255																										0.409																																																																																																																																																																																															0.762			0.68		0.924		0.779	0.736										0.753				0.679		0.803		0.916	0.705		0.79																																	0.261																										0.415																																																																																																																																																																																																																																																													0.232																										0.386																																																																																																																																																																																															1.369			1.286		1.53		1.385	1.342										1.359				1.285		1.41		1.523	1.312		1.396																																	0.293																										0.447																																																																																																	
CPI-CS0B87D36A1	Estradiol_byCYP19A1_ESR2	complex:Estradiol_byCYP19A1	simple:Q92731		ESR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Steroids	0.032																																																																																																																																																								0.325																																			0.598											0.658							0.67								0.576	0.747			0.66																																																																																																																													0.951											1.011							1.023								0.929	1.1			1.013																												0.528				1.277											1.337							1.349								1.254	1.426			1.339	1.417											1.478							1.49								1.395	1.567			1.479																												0.47																															0.456																																																																																																																												0.364																																																														0.323																															0.294																																																																																																																																																																																																																												
CPI-CC00A1F0EC7	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_1_4_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_1_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.032																																																																																																																																																																																																																										0.408				0.751	0.512				0.458	0.399		0.472		0.461				0.371			0.474		0.341	0.38	0.724				0.403																																																																																																																																																																																																																																																																																																																																																																																						0.255				0.598					0.305	0.245															0.571																																					0.496				0.839	0.6				0.547	0.487		0.56		0.55				0.459			0.563		0.429	0.468	0.812				0.491																																																																																																																																																																																																																																																									
