id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	0|0	0|1	0|10	0|11	0|12	0|13	0|14	0|15	0|16	0|17	0|18	0|19	0|2	0|20	0|21	0|22	0|23	0|24	0|25	0|26	0|3	0|5	0|6_0	0|6_1	0|6_2	0|6_3	0|7	0|8	0|9	1|0	1|1	1|10	1|11	1|12	1|13	1|14	1|15	1|16	1|17	1|18	1|19	1|2	1|20	1|21	1|22	1|23	1|24	1|25	1|26	1|3	1|5	1|6_0	1|6_1	1|6_2	1|6_3	1|7	1|8	1|9	10|0	10|1	10|10	10|11	10|12	10|13	10|14	10|15	10|16	10|17	10|18	10|19	10|2	10|20	10|21	10|22	10|23	10|24	10|25	10|26	10|3	10|5	10|6_0	10|6_1	10|6_2	10|6_3	10|7	10|8	10|9	11|0	11|1	11|10	11|11	11|12	11|13	11|14	11|15	11|16	11|17	11|18	11|19	11|2	11|20	11|21	11|22	11|23	11|24	11|25	11|26	11|3	11|5	11|6_0	11|6_1	11|6_2	11|6_3	11|7	11|8	11|9	12|0	12|1	12|10	12|11	12|12	12|13	12|14	12|15	12|16	12|17	12|18	12|19	12|2	12|20	12|21	12|22	12|23	12|24	12|25	12|26	12|3	12|5	12|6_0	12|6_1	12|6_2	12|6_3	12|7	12|8	12|9	13|0	13|1	13|10	13|11	13|12	13|13	13|14	13|15	13|16	13|17	13|18	13|19	13|2	13|20	13|21	13|22	13|23	13|24	13|25	13|26	13|3	13|5	13|6_0	13|6_1	13|6_2	13|6_3	13|7	13|8	13|9	14|0	14|1	14|10	14|11	14|12	14|13	14|14	14|15	14|16	14|17	14|18	14|19	14|2	14|20	14|21	14|22	14|23	14|24	14|25	14|26	14|3	14|5	14|6_0	14|6_1	14|6_2	14|6_3	14|7	14|8	14|9	15|0	15|1	15|10	15|11	15|12	15|13	15|14	15|15	15|16	15|17	15|18	15|19	15|2	15|20	15|21	15|22	15|23	15|24	15|25	15|26	15|3	15|5	15|6_0	15|6_1	15|6_2	15|6_3	15|7	15|8	15|9	16|0	16|1	16|10	16|11	16|12	16|13	16|14	16|15	16|16	16|17	16|18	16|19	16|2	16|20	16|21	16|22	16|23	16|24	16|25	16|26	16|3	16|5	16|6_0	16|6_1	16|6_2	16|6_3	16|7	16|8	16|9	17|0	17|1	17|10	17|11	17|12	17|13	17|14	17|15	17|16	17|17	17|18	17|19	17|2	17|20	17|21	17|22	17|23	17|24	17|25	17|26	17|3	17|5	17|6_0	17|6_1	17|6_2	17|6_3	17|7	17|8	17|9	18|0	18|1	18|10	18|11	18|12	18|13	18|14	18|15	18|16	18|17	18|18	18|19	18|2	18|20	18|21	18|22	18|23	18|24	18|25	18|26	18|3	18|5	18|6_0	18|6_1	18|6_2	18|6_3	18|7	18|8	18|9	19|0	19|1	19|10	19|11	19|12	19|13	19|14	19|15	19|16	19|17	19|18	19|19	19|2	19|20	19|21	19|22	19|23	19|24	19|25	19|26	19|3	19|5	19|6_0	19|6_1	19|6_2	19|6_3	19|7	19|8	19|9	2|0	2|1	2|10	2|11	2|12	2|13	2|14	2|15	2|16	2|17	2|18	2|19	2|2	2|20	2|21	2|22	2|23	2|24	2|25	2|26	2|3	2|5	2|6_0	2|6_1	2|6_2	2|6_3	2|7	2|8	2|9	20|0	20|1	20|10	20|11	20|12	20|13	20|14	20|15	20|16	20|17	20|18	20|19	20|2	20|20	20|21	20|22	20|23	20|24	20|25	20|26	20|3	20|5	20|6_0	20|6_1	20|6_2	20|6_3	20|7	20|8	20|9	21|0	21|1	21|10	21|11	21|12	21|13	21|14	21|15	21|16	21|17	21|18	21|19	21|2	21|20	21|21	21|22	21|23	21|24	21|25	21|26	21|3	21|5	21|6_0	21|6_1	21|6_2	21|6_3	21|7	21|8	21|9	22|0	22|1	22|10	22|11	22|12	22|13	22|14	22|15	22|16	22|17	22|18	22|19	22|2	22|20	22|21	22|22	22|23	22|24	22|25	22|26	22|3	22|5	22|6_0	22|6_1	22|6_2	22|6_3	22|7	22|8	22|9	23|0	23|1	23|10	23|11	23|12	23|13	23|14	23|15	23|16	23|17	23|18	23|19	23|2	23|20	23|21	23|22	23|23	23|24	23|25	23|26	23|3	23|5	23|6_0	23|6_1	23|6_2	23|6_3	23|7	23|8	23|9	24|0	24|1	24|10	24|11	24|12	24|13	24|14	24|15	24|16	24|17	24|18	24|19	24|2	24|20	24|21	24|22	24|23	24|24	24|25	24|26	24|3	24|5	24|6_0	24|6_1	24|6_2	24|6_3	24|7	24|8	24|9	25|0	25|1	25|10	25|11	25|12	25|13	25|14	25|15	25|16	25|17	25|18	25|19	25|2	25|20	25|21	25|22	25|23	25|24	25|25	25|26	25|3	25|5	25|6_0	25|6_1	25|6_2	25|6_3	25|7	25|8	25|9	26|0	26|1	26|10	26|11	26|12	26|13	26|14	26|15	26|16	26|17	26|18	26|19	26|2	26|20	26|21	26|22	26|23	26|24	26|25	26|26	26|3	26|5	26|6_0	26|6_1	26|6_2	26|6_3	26|7	26|8	26|9	3|0	3|1	3|10	3|11	3|12	3|13	3|14	3|15	3|16	3|17	3|18	3|19	3|2	3|20	3|21	3|22	3|23	3|24	3|25	3|26	3|3	3|5	3|6_0	3|6_1	3|6_2	3|6_3	3|7	3|8	3|9	5|0	5|1	5|10	5|11	5|12	5|13	5|14	5|15	5|16	5|17	5|18	5|19	5|2	5|20	5|21	5|22	5|23	5|24	5|25	5|26	5|3	5|5	5|6_0	5|6_1	5|6_2	5|6_3	5|7	5|8	5|9	6_0|0	6_0|1	6_0|10	6_0|11	6_0|12	6_0|13	6_0|14	6_0|15	6_0|16	6_0|17	6_0|18	6_0|19	6_0|2	6_0|20	6_0|21	6_0|22	6_0|23	6_0|24	6_0|25	6_0|26	6_0|3	6_0|5	6_0|6_0	6_0|6_1	6_0|6_2	6_0|6_3	6_0|7	6_0|8	6_0|9	6_1|0	6_1|1	6_1|10	6_1|11	6_1|12	6_1|13	6_1|14	6_1|15	6_1|16	6_1|17	6_1|18	6_1|19	6_1|2	6_1|20	6_1|21	6_1|22	6_1|23	6_1|24	6_1|25	6_1|26	6_1|3	6_1|5	6_1|6_0	6_1|6_1	6_1|6_2	6_1|6_3	6_1|7	6_1|8	6_1|9	6_2|0	6_2|1	6_2|10	6_2|11	6_2|12	6_2|13	6_2|14	6_2|15	6_2|16	6_2|17	6_2|18	6_2|19	6_2|2	6_2|20	6_2|21	6_2|22	6_2|23	6_2|24	6_2|25	6_2|26	6_2|3	6_2|5	6_2|6_0	6_2|6_1	6_2|6_2	6_2|6_3	6_2|7	6_2|8	6_2|9	6_3|0	6_3|1	6_3|10	6_3|11	6_3|12	6_3|13	6_3|14	6_3|15	6_3|16	6_3|17	6_3|18	6_3|19	6_3|2	6_3|20	6_3|21	6_3|22	6_3|23	6_3|24	6_3|25	6_3|26	6_3|3	6_3|5	6_3|6_0	6_3|6_1	6_3|6_2	6_3|6_3	6_3|7	6_3|8	6_3|9	7|0	7|1	7|10	7|11	7|12	7|13	7|14	7|15	7|16	7|17	7|18	7|19	7|2	7|20	7|21	7|22	7|23	7|24	7|25	7|26	7|3	7|5	7|6_0	7|6_1	7|6_2	7|6_3	7|7	7|8	7|9	8|0	8|1	8|10	8|11	8|12	8|13	8|14	8|15	8|16	8|17	8|18	8|19	8|2	8|20	8|21	8|22	8|23	8|24	8|25	8|26	8|3	8|5	8|6_0	8|6_1	8|6_2	8|6_3	8|7	8|8	8|9	9|0	9|1	9|10	9|11	9|12	9|13	9|14	9|15	9|16	9|17	9|18	9|19	9|2	9|20	9|21	9|22	9|23	9|24	9|25	9|26	9|3	9|5	9|6_0	9|6_1	9|6_2	9|6_3	9|7	9|8	9|9
CPI-CC056BCA025	Glutamate_byGLS_and_SLC17A6_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.233	1.171			0.62	1.962	1.542	1.017	0.791		1.521	1.376				1.245	0.992	1.559	1.087	1.182		1.304	1.237	1.063	0.845	1.478	0.96	1.567	1.501	1.091	0.754				1.545	1.125															0.887									1.222				2.013	1.593															1.355									0.747				1.539	1.119															0.881									0.921			0.371	1.712	1.292	0.768	0.541		1.271	1.127				0.995	0.742	1.309	0.837	0.932		1.054	0.987	0.814	0.595	1.228	0.711	1.318	1.251	0.841	0.755				1.546	1.126															0.888																																						0.77				1.561	1.141															0.903									1.396			0.846	2.187	1.768	1.243	1.017		1.746	1.602				1.471	1.217	1.785	1.313	1.407		1.529	1.462	1.289	1.071	1.703	1.186	1.793	1.726	1.316	1.23			0.68	2.021	1.601	1.077	0.85		1.58	1.436				1.305	1.051	1.619	1.146	1.241		1.363	1.296	1.123	0.904	1.537	1.02	1.627	1.56	1.15	1.073				1.864	1.444															1.206																																																																																																0.685				1.477	1.057															0.819									1.656			1.106	2.447	2.027	1.502	1.276		2.006	1.861				1.73	1.477	2.044	1.572	1.667		1.789	1.722	1.548	1.33	1.963	1.445	2.052	1.986	1.576	1.853				2.645	2.225															1.986									1.255				2.046	1.626															1.388																																																																			0.822				1.614	1.194															0.956									1.211			0.66	2.002	1.582	1.057	0.831		1.561	1.416				1.285	1.032	1.599	1.127	1.221		1.344	1.277	1.103	0.885	1.517	1.0	1.607	1.541	1.13	1.241				2.032	1.612															1.374									1.298				2.09	1.67															1.432									1.269				2.061	1.641															1.403																																						1.653				2.444	2.024															1.786									1.157				1.948	1.528															1.29									0.983				1.775	1.355															1.116								
CPI-CS0E30DD72A	Glutamate_byGLS_and_SLC17A6_GRIA1	complex:Glutamate_byGLS_and_SLC17A6	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.235	1.29	0.726	1.608		0.998	1.313	1.887	0.766	1.399	0.781	1.432				1.6	0.739	0.965	1.12	1.86	0.916	1.429	1.455	1.577	1.007	1.196	1.072	1.953	1.035	0.979			1.191				1.47														1.012											1.659				1.938														1.48											1.185				1.463														1.006									1.04	0.476	1.358		0.748	1.063	1.637	0.516	1.149	0.532	1.182				1.35	0.489	0.715	0.87	1.61	0.666	1.179	1.205	1.327	0.757	0.946	0.823	1.703	0.786	0.729			1.192				1.471														1.013																																								1.207				1.486														1.028									1.515	0.952	1.834		1.223	1.538	2.112	0.991	1.624	1.007	1.657				1.825	0.964	1.19	1.345	2.086	1.141	1.654	1.681	1.802	1.232	1.421	1.298	2.178	1.261	1.204	1.349	0.786	1.668		1.057	1.372	1.946	0.825	1.458	0.841	1.491				1.659	0.798	1.024	1.179	1.92	0.975	1.488	1.515	1.636	1.066	1.255	1.132	2.012	1.095	1.038			1.51				1.789														1.331																																																																																																		1.123				1.401														0.944									1.775	1.211	2.093		1.483	1.798	2.372	1.251	1.884	1.266	1.917				2.085	1.224	1.45	1.605	2.345	1.401	1.914	1.94	2.062	1.492	1.681	1.557	2.438	1.52	1.464			2.291				2.569														2.111											1.692				1.971														1.513																																																																					1.26				1.538														1.08									1.329	0.766	1.648		1.038	1.353	1.927	0.806	1.439	0.821	1.472				1.64	0.779	1.005	1.16	1.9	0.956	1.469	1.495	1.616	1.047	1.235	1.112	1.993	1.075	1.019			1.678				1.957														1.499											1.736				2.014														1.556											1.707				1.985														1.528																																								2.09				2.369														1.911											1.594				1.873														1.415											1.421				1.699														1.241								
CPI-CS02BEC2C34	Glutamate_byGLS_and_SLC17A6_GRM5	complex:Glutamate_byGLS_and_SLC17A6	simple:P41594		GRM5	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.235	1.327			0.672	0.769	1.256	1.234	0.646	0.686	0.899	1.895	2.382		0.714	1.262	1.661	1.886	0.916	1.86		1.68	1.718	1.242	1.391	1.241	1.232	1.133	1.322	1.01	0.91																				1.263	1.301								1.378																				1.731	1.769								0.904																				1.257	1.295								1.077			0.423	0.519	1.006	0.985	0.396	0.436	0.649	1.645	2.132		0.464	1.012	1.411	1.636	0.667	1.61		1.43	1.468	0.992	1.141	0.991	0.982	0.883	1.072	0.761	0.911																				1.264	1.302																																					0.926																				1.279	1.317								1.552			0.898	0.994	1.482	1.46	0.871	0.911	1.125	2.12	2.607		0.939	1.487	1.886	2.111	1.142	2.086		1.906	1.944	1.467	1.617	1.466	1.457	1.358	1.547	1.236	1.386			0.732	0.828	1.315	1.294	0.705	0.745	0.958	1.954	2.441		0.773	1.321	1.72	1.945	0.976	1.92		1.74	1.777	1.301	1.451	1.3	1.291	1.192	1.381	1.07	1.229																				1.582	1.62																																																																																															0.842																				1.195	1.233								1.812			1.157	1.254	1.741	1.719	1.131	1.171	1.384	2.38	2.867		1.199	1.747	2.146	2.371	1.401	2.345		2.165	2.203	1.727	1.876	1.726	1.717	1.618	1.807	1.496	2.009																				2.363	2.401								1.411																				1.764	1.802																																																																		0.979																				1.332	1.37								1.367			0.712	0.809	1.296	1.274	0.686	0.726	0.939	1.935	2.421		0.754	1.302	1.701	1.926	0.956	1.9		1.72	1.758	1.281	1.431	1.281	1.272	1.173	1.362	1.05	1.397																				1.751	1.788								1.455																				1.808	1.846								1.426																				1.779	1.817																																					1.809																				2.162	2.2								1.313																				1.666	1.704								1.139																				1.493	1.531							
CPI-CS061474E36	Glutamate_byGLS_and_SLC17A6_GRIK2	complex:Glutamate_byGLS_and_SLC17A6	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.24	1.171			0.62	1.984	1.542	1.017	0.791		1.659	1.376		0.898		1.245	0.992	1.559	1.087	2.081		1.304	1.237	1.063	0.845	1.478	0.96	1.567	1.84	1.091	0.754				1.567	1.125															0.887									1.222				2.035	1.593															1.355									0.747				1.561	1.119															0.881									0.921			0.371	1.734	1.292	0.768	0.541		1.41	1.127		0.648		0.995	0.742	1.309	0.837	1.832		1.054	0.987	0.814	0.595	1.228	0.711	1.318	1.59	0.841	0.755				1.568	1.126															0.888																																						0.77				1.583	1.141															0.903									1.396			0.846	2.21	1.768	1.243	1.017		1.885	1.602		1.123		1.471	1.217	1.785	1.313	2.307		1.529	1.462	1.289	1.071	1.703	1.186	1.793	2.065	1.316	1.23			0.68	2.044	1.601	1.077	0.85		1.719	1.436		0.957		1.305	1.051	1.619	1.146	2.141		1.363	1.296	1.123	0.904	1.537	1.02	1.627	1.899	1.15	1.073				1.886	1.444															1.206																																																																																																0.685				1.499	1.057															0.819									1.656			1.106	2.469	2.027	1.502	1.276		2.144	1.861		1.383		1.73	1.477	2.044	1.572	2.567		1.789	1.722	1.548	1.33	1.963	1.445	2.052	2.325	1.576	1.853				2.667	2.225															1.986									1.255				2.068	1.626															1.388																																																																			0.822				1.636	1.194															0.956									1.211			0.66	2.024	1.582	1.057	0.831		1.699	1.416		0.937		1.285	1.032	1.599	1.127	2.121		1.344	1.277	1.103	0.885	1.517	1.0	1.607	1.879	1.13	1.241				2.054	1.612															1.374									1.298				2.112	1.67															1.432									1.269				2.083	1.641															1.403																																						1.653				2.466	2.024															1.786									1.157				1.97	1.528															1.29									0.983				1.797	1.355															1.116								
CPI-CC04BD88A3A	Glutamate_byGLS_and_SLC17A6_Glutamate_NMDA_1_2D_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_NMDA_1_2D_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.259	1.203		0.874		0.87	1.248	1.101	0.694	0.885		0.987	1.029			1.278	1.395	1.464	0.79	1.453		1.113	1.223	1.089	1.064	1.056	1.109	1.133	1.23	0.998	0.786		0.457				0.685									0.978					0.696									1.254		0.925				1.153									1.446					1.164									0.78		0.451				0.678									0.972					0.69									0.954		0.624		0.62	0.998	0.852	0.444	0.635		0.737	0.779			1.028	1.146	1.214	0.54	1.203		0.864	0.973	0.839	0.814	0.806	0.859	0.883	0.981	0.748	0.787		0.458				0.685									0.979					0.697																																						0.802		0.473				0.701									0.994					0.712									1.429		1.099		1.095	1.474	1.327	0.92	1.11		1.213	1.254			1.504	1.621	1.689	1.015	1.679		1.339	1.448	1.314	1.289	1.282	1.334	1.358	1.456	1.223	1.263		0.933		0.929	1.308	1.161	0.754	0.944		1.047	1.088			1.338	1.455	1.523	0.849	1.512		1.173	1.282	1.148	1.123	1.116	1.168	1.192	1.29	1.057	1.105		0.776				1.003									1.297					1.015																																																																																																0.718		0.389				0.616									0.91					0.628									1.688		1.359		1.355	1.733	1.586	1.179	1.37		1.472	1.514			1.763	1.88	1.949	1.275	1.938		1.598	1.708	1.574	1.549	1.541	1.594	1.618	1.715	1.483	1.886		1.557				1.784									2.078					1.796									1.288		0.958				1.186									1.48					1.198																																																																			0.855		0.526				0.753									1.047					0.765									1.243		0.914		0.909	1.288	1.141	0.734	0.925		1.027	1.069			1.318	1.435	1.504	0.83	1.493		1.153	1.263	1.129	1.104	1.096	1.148	1.173	1.27	1.038	1.274		0.944				1.172									1.466					1.184									1.331		1.002				1.229									1.523					1.241									1.302		0.973				1.2									1.494					1.212																																						1.686		1.356				1.584									1.877					1.595									1.19		0.86				1.088									1.381					1.1									1.016		0.687				0.914									1.208					0.926								
CPI-CC0638AC67E	Glutamate_byGLS_and_SLC17A6_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.266	1.882	0.675	0.67	0.695	1.251	1.132	1.751	0.76	0.923	1.038	1.432	2.382			1.398	1.718	1.191	1.119	1.757		1.686	1.681	1.355	1.705	1.574			1.363	1.318	1.465		0.253				1.334									1.301					1.269									1.933		0.721				1.802									1.769					1.737									1.459		0.247				1.328									1.295					1.262									1.632	0.425	0.42	0.446	1.002	0.882	1.501	0.51	0.673	0.788	1.182	2.132			1.148	1.468	0.941	0.869	1.508		1.436	1.431	1.105	1.455	1.324			1.113	1.068	1.466		0.254				1.335									1.302					1.27																																						1.481		0.269				1.35									1.317					1.285									2.107	0.9	0.896	0.921	1.477	1.357	1.976	0.985	1.148	1.263	1.657	2.607			1.624	1.943	1.416	1.345	1.983		1.911	1.906	1.581	1.931	1.8			1.588	1.544	1.941	0.734	0.73	0.755	1.311	1.191	1.81	0.819	0.982	1.097	1.491	2.441			1.458	1.777	1.25	1.179	1.817		1.745	1.74	1.415	1.765	1.634			1.422	1.377	1.784		0.572				1.653									1.62					1.588																																																																																																1.397		0.185				1.266									1.233					1.2									2.367	1.16	1.155	1.18	1.736	1.617	2.236	1.245	1.408	1.523	1.917	2.867			1.883	2.203	1.676	1.604	2.242		2.171	2.166	1.84	2.19	2.059			1.848	1.803	2.565		1.353				2.434									2.401					2.368									1.966		0.754				1.835									1.802					1.77																																																																			1.534		0.322				1.403									1.37					1.337									1.922	0.715	0.71	0.735	1.291	1.172	1.791	0.799	0.963	1.078	1.472	2.421			1.438	1.758	1.231	1.159	1.797		1.726	1.72	1.395	1.745	1.614			1.403	1.358	1.952		0.74				1.821									1.788					1.756									2.01		0.798				1.879									1.846					1.813									1.981		0.769				1.85									1.817					1.784																																						2.364		1.152				2.233									2.2					2.168									1.868		0.656				1.737									1.704					1.672									1.695		0.483				1.564									1.531					1.498								
CPI-CS054C4533B	Glutamate_byGLS_and_SLC17A6_GRM8	complex:Glutamate_byGLS_and_SLC17A6	simple:O00222		GRM8	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.283	2.034	0.935	2.289	0.805	3.177	3.245	1.018	0.949	1.328	2.267	2.052	1.972	0.704	0.745	1.585	1.264	2.062	1.614	2.188	1.022	2.023	2.09	1.654	1.311	1.41	0.846	1.133	3.328	1.407	1.617		1.872		2.76	2.828																								2.085		2.34		3.228	3.296																								1.611		1.865		2.754	2.821																								1.784	0.686	2.039	0.555	2.927	2.995	0.768	0.7	1.078	2.017	1.803	1.722	0.455	0.495	1.335	1.014	1.812	1.364	1.939	0.772	1.773	1.841	1.404	1.062	1.16	0.596	0.883	3.078	1.157	1.618		1.873		2.761	2.829																																																					1.633		1.888		2.776	2.844																								2.26	1.161	2.514	1.031	3.402	3.47	1.243	1.175	1.554	2.493	2.278	2.198	0.93	0.97	1.811	1.49	2.287	1.839	2.414	1.248	2.248	2.316	1.879	1.537	1.635	1.071	1.358	3.553	1.632	2.094	0.995	2.348	0.865	3.236	3.304	1.077	1.009	1.388	2.327	2.112	2.032	0.764	0.804	1.645	1.324	2.121	1.673	2.248	1.082	2.082	2.15	1.713	1.371	1.469	0.905	1.192	3.387	1.466	1.936		2.19		3.079	3.147																																																																																																															1.549		1.803		2.692	2.759																								2.519	1.421	2.774	1.29	3.662	3.73	1.503	1.434	1.813	2.752	2.537	2.457	1.189	1.23	2.07	1.749	2.547	2.099	2.673	1.507	2.508	2.575	2.139	1.797	1.895	1.331	1.618	3.813	1.892	2.717		2.971		3.86	3.927																								2.118		2.373		3.261	3.329																																																																																		1.686		1.94		2.829	2.896																								2.074	0.975	2.328	0.845	3.217	3.285	1.058	0.989	1.368	2.307	2.092	2.012	0.744	0.785	1.625	1.304	2.101	1.654	2.228	1.062	2.063	2.13	1.693	1.351	1.45	0.885	1.173	3.368	1.447	2.104		2.359		3.247	3.315																								2.162		2.416		3.305	3.372																								2.133		2.387		3.276	3.343																																																					2.516		2.771		3.659	3.727																								2.02		2.275		3.163	3.231																								1.847		2.101		2.99	3.057																							
CPI-CC09E794969	Glutamate_byGLS_and_SLC17A6_Glutamate_NMDA_1_2B_complex	complex:Glutamate_byGLS_and_SLC17A6	complex:Glutamate_NMDA_1_2B_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.314	2.149	0.81	1.155	0.757	1.474	1.972	2.51	0.889	1.495	1.923	1.432	2.846	0.745		2.072	2.028	2.148	1.506	2.827	0.86	2.452	2.16	1.886	2.168	1.574	1.109	3.207	2.737	1.604	1.732		0.738				2.093									1.612					2.035	1.743								2.2		1.206				2.561									2.079					2.503	2.211								1.726		0.732				2.087									1.605					2.029	1.737								1.899	0.56	0.905	0.507	1.224	1.722	2.26	0.639	1.245	1.673	1.182	2.597	0.496		1.822	1.779	1.899	1.257	2.578	0.61	2.202	1.91	1.636	1.918	1.324	0.859	2.957	2.488	1.354	1.733		0.739				2.094									1.612					2.036	1.744																																					1.748		0.754				2.109									1.628					2.051	1.759								2.374	1.036	1.381	0.983	1.7	2.198	2.735	1.114	1.721	2.149	1.657	3.072	0.971		2.297	2.254	2.374	1.732	3.053	1.085	2.678	2.385	2.111	2.394	1.8	1.334	3.432	2.963	1.829	2.208	0.87	1.215	0.817	1.534	2.032	2.569	0.948	1.555	1.983	1.491	2.906	0.805		2.131	2.088	2.208	1.566	2.887	0.919	2.511	2.219	1.945	2.227	1.634	1.168	3.266	2.797	1.663	2.051		1.057				2.412									1.93					2.354	2.062																																																																																															1.664		0.67				2.025									1.543					1.967	1.675								2.634	1.295	1.64	1.242	1.959	2.457	2.995	1.374	1.98	2.408	1.917	3.331	1.23		2.557	2.513	2.633	1.991	3.312	1.345	2.937	2.645	2.371	2.653	2.059	1.594	3.692	3.222	2.089	2.831		1.838				3.193									2.711					3.135	2.843								2.233		1.239				2.594									2.113					2.536	2.244																																																																		1.801		0.807				2.162									1.68					2.104	1.812								2.189	0.85	1.195	0.797	1.514	2.012	2.55	0.929	1.535	1.963	1.472	2.886	0.785		2.112	2.068	2.188	1.546	2.867	0.9	2.492	2.2	1.926	2.208	1.614	1.148	3.246	2.777	1.644	2.219		1.226				2.58									2.099					2.522	2.23								2.276		1.283				2.638									2.156					2.58	2.288								2.248		1.254				2.609									2.127					2.551	2.259																																					2.631		1.637				2.992									2.511					2.934	2.642								2.135		1.141				2.496									2.015					2.438	2.146								1.961		0.968				2.323									1.841					2.265	1.973							
CPI-CS09A35DD21	Prostacyclin_byPTGIS_PTGIR	complex:Prostacyclin_byPTGIS	simple:P43119		PTGIR	True	False	True	curated	False	Ligand-Receptor		1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E0DEA7D5	PECAM1_CD38	simple:P16284	simple:P28907	PECAM1	CD38	False	True	True	curated	False	Receptor-Receptor		1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS09CEEE405	MPZL1_MPZL1	simple:O95297	simple:O95297	MPZL1	MPZL1	False	False	False	curated	False	Adhesion-Adhesion		1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	True	False	True	curated	False	Ligand-Receptor		1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0109FE6AE	HGF_MET	simple:P14210	simple:P08581	HGF	MET	True	False	True	curated	False	Ligand-Receptor		1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC03B346136	ARTN_RET_receptor_3	simple:Q5T4W7	complex:RET_receptor_3	ARTN		True	False	True	curated	False	Ligand-Receptor	Signaling by RET receptors	1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC08032972C	ARTN_RET_receptor_1	simple:Q5T4W7	complex:RET_receptor_1	ARTN		True	False	True	curated	False	Ligand-Receptor	Signaling by RET receptors	1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0335C4DDE	LAMA2_ADGRG6	simple:P24043	simple:Q86SQ4	LAMA2	ADGRG6	True	False	True	curated	False	Ligand-Receptor		1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0924C61F1	COL4A5_ADGRG6	simple:P29400	simple:Q86SQ4	COL4A5	ADGRG6	True	False	True	curated	False	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06D2944B5	COL4A4_ADGRG6	simple:P53420	simple:Q86SQ4	COL4A4	ADGRG6	True	False	True	curated	False	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS015BF69EE	COL4A1_ADGRG6	simple:P02462	simple:Q86SQ4	COL4A1	ADGRG6	True	False	True	curated	False	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02D18D12B	CADM3_CADM4	simple:Q8N126	simple:Q8NFZ8	CADM3	CADM4	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BE3D537D	CDH7_CDH7	simple:Q9ULB5	simple:Q9ULB5	CDH7	CDH7	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C53F7672	CDH6_CDH6	simple:P55285	simple:P55285	CDH6	CDH6	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	1.314																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
