"gene","av_p","positive_p","interaction_p","d_m_p.value","d_f_p.value","f_m_p.value","d_m_estimate","d_f_estimate","f_m_estimate","int_d_p.value","int_f_p.value","int_m_p.value","int_d_estimate","int_f_estimate","int_m_estimate","singular","warning","error","av_q","interaction_q","positive_q"
"smad3a",0.519931462623078,0.102583174947061,0.0774720141741279,0.216916239554247,0.33152907034048,0.0374735565790793,0.263114033613053,0.200851323687094,0.463965357300147,0.353194756659811,0.157647902256014,0.103744365273244,-0.1818326947861,0.28905686633017,-0.337048975711127,FALSE,NA,NA,0.73218339183034,0.852142457872076,0.521709115439644
"LOC111565738",0.548958084556496,0.478688161057686,0.770330657790388,0.21517530664685,0.92390517876267,0.262045357774154,0.23117047848326,-0.0170950589272856,0.214075419555974,0.756948084080433,0.901752256665494,0.479427301029898,0.0421623082974978,-0.0162305403897113,-0.0955475965030758,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.842001611650736
"bloc1s6",0.355923401452065,0.0333864893291525,0.048922275658081,0.536066576174703,0.379710621524685,0.819072518160553,0.132503574823138,-0.17969258434073,-0.0471890095175925,0.199938423491626,0.309792414148302,0.034339788270158,0.272719083618688,-0.156146848993712,0.41361373828287,FALSE,NA,NA,0.73218339183034,0.803086042505174,0.3206448427663
"secisbp2l",0.550383009334142,0.534184375765957,0.327109736658532,0.221856831080394,0.660483122523326,0.102696316678038,0.255862467830308,0.0880658039246474,0.343928271754955,0.821497276455498,0.127672469806276,0.535267469053487,0.0452280681411301,0.25754355677272,-0.117143744408677,FALSE,NA,NA,0.73218339183034,0.935334889778834,0.866967683612076
"myef2",0.464532605353196,0.923334066206267,0.749686477962581,0.272855480781785,0.772680107398216,0.420181499457278,0.209551363339785,-0.052856041878896,0.156695321460889,0.575399348347045,0.61221277085052,0.923566919214458,0.081458268894132,-0.0724583579483536,0.0151313659748498,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.981644357310747
"sema6dl",0.471950278000136,0.691637917995481,0.820629274896077,0.379753861774298,0.758349364311894,0.23951764148864,0.185648474831938,0.0619073205285608,0.247555795360499,0.712776098240439,0.196223749835679,0.692565087951398,0.0741797775749128,0.219607037725406,0.0846687157496457,FALSE,NA,NA,0.73218339183034,0.994533566239674,0.921343928912012
"dmxl2",0.545655892110155,0.323501767905894,0.355928977372139,0.230978575572106,0.792306915885725,0.163476650784491,0.221881660449142,0.0462249631911074,0.268106623640249,0.580593281656611,0.350889694894706,0.32488627419593,-0.0672838877156292,0.114133179052664,-0.134521237227547,FALSE,NA,NA,0.73218339183034,0.936661276671755,0.758927710684976
"scg3",0.434381188279999,0.085415537656695,0.597256851567626,0.254957568534069,0.8504109371205,0.342822582745724,0.202031428296971,-0.0318879344644504,0.17014349383252,0.0106969634445413,0.129237943479197,0.086685176366576,-0.292960614502237,-0.143964245445094,-0.187203894001624,FALSE,NA,NA,0.73218339183034,0.99293724644203,0.487872515925321
"lysmd2",0.525480470583783,0.618371016247358,0.686726488274713,0.180855805529711,0.878761936683816,0.225225357911868,0.295782994664407,-0.0337681405122806,0.262014854152126,0.527246821524142,0.702419537022394,0.619096363087565,0.155424210323367,0.0804753568996382,-0.0930229704405986,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.9018038745748
"mapk6",0.464277680106166,0.681619136758685,0.470766588053464,0.486394501544852,0.668301478158664,0.276289445164374,0.131373719163419,0.0807951351169547,0.212168854280374,0.153836930824208,0.821359384970095,0.682441162715977,-0.216445576058269,0.0311393157092001,-0.0501712250332366,FALSE,NA,NA,0.73218339183034,0.952518907057351,0.918273701732328
"usp8",0.492515745688618,0.954122026750997,0.3163440600166,0.150656980237489,0.445979145470194,0.486318249109902,0.303708987126486,-0.15214210392593,0.151566883200556,0.114825879348919,0.615979405642731,0.954213530427294,0.284865064840966,-0.0974579835594287,-0.013026525080124,FALSE,NA,NA,0.73218339183034,0.934091887717767,0.989142140658057
"pde8a",0.527046260132205,0.0474931097645829,0.927421027894282,0.266466962510663,0.95557824462571,0.253516036965511,0.202675452793054,0.00968343860006543,0.212358891393119,0.0974645403824414,0.0825274290127719,0.0489517505039202,-0.190549130285227,-0.173896605505114,-0.23304172031513,FALSE,NA,NA,0.73218339183034,0.996082327528344,0.378646238396538
"LOC111567330",0.378347218682977,0.137420002346667,0.408464347803351,0.736996617420789,0.967630952330771,0.783345428729304,0.0656578965631814,-0.00781813973628301,0.0578397568268984,0.947066733633962,0.89527659709075,0.138940420071296,-0.00944007771802013,-0.0256659764615745,0.279312487864273,FALSE,NA,NA,0.73218339183034,0.944923274673465,0.579130862291585
"phka2",0.347609503803011,0.281340457931733,0.38084331312177,0.723481409903548,0.834927619156544,0.584418534742099,0.0689450317628,0.0390689220930864,0.108013953855886,0.391778119345291,0.851729097833862,0.283137208155008,-0.13633804144249,-0.028187900955539,0.186119242610069,FALSE,NA,NA,0.73218339183034,0.936661276671755,0.730554547886346
"ppef1",0.533871005170648,0.933090049867745,0.492498501752662,0.16792346165809,0.68510718732587,0.323460848065352,0.271787882276365,-0.0759966828670327,0.195791199409333,0.109797035395654,0.821664562418464,0.933209701725382,0.247177784608238,0.0321650082134517,0.0137405419922483,FALSE,NA,NA,0.73218339183034,0.963776162145135,0.984205060351456
"cdkl5",0.818543363845569,0.0472849754912925,0.0377824158630754,0.131712861887435,0.981820816823959,0.13645603042759,0.277926071427984,0.00393692603681392,0.281862997464798,0.179444598239572,0.348708955865554,0.0484598326903238,0.155529830991278,0.0996970674377265,-0.243362961645382,FALSE,NA,NA,0.839329486079634,0.751109520550685,0.377971155265254
"scml2",0.379926692799517,0.218592701967706,0.601661559728343,0.441310765858795,0.880659746045845,0.526992370804666,0.14770568440887,-0.0276369712493562,0.120068713159514,0.702464633618717,0.914367451471187,0.219982967558154,0.0642349097420107,-0.0136055645791221,0.18327365856123,FALSE,NA,NA,0.73218339183034,0.99293724644203,0.671129167233641
"nhsb",0.325690776540854,0.0490075452631654,0.654191799125305,0.300444688438133,0.986726475367643,0.317843601955965,0.187686125247135,-0.00290384190116687,0.184782283345968,0.314222188875258,0.442281720500685,0.0501301521374741,0.115351755185008,0.077704417646531,0.210444437274498,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.382789952350024
"tmem39a",0.502726488253597,0.487995973634177,0.446917323503263,0.368727499525517,0.481259890232665,0.1231704276605,0.201159532135029,0.158886366145766,0.360045898280794,0.575169862112577,0.3533458325829,0.489301391461758,-0.127872042366485,0.224945196984847,-0.157554487424807,FALSE,NA,NA,0.73218339183034,0.946059157437304,0.846698596362162
"LOC111564828",0.478032989291013,0.405468858525546,0.729140009682965,0.390557135804532,0.737769952077117,0.591120969886883,0.179485593224518,-0.0649384233815972,0.114547169842921,0.265586801702218,0.958169861256496,0.406455632483735,0.182726381524019,0.00901527503237393,0.173995761551775,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.805547841518925
"psmd14",0.576427307397417,0.217025957580304,0.0197572465140279,0.0137177185563792,0.278095489214655,0.139614019283826,0.566663838696167,-0.229131170985457,0.33753266771071,0.00668684249569035,0.8881823029635,0.21817159303033,0.570326636102596,0.0287488335937918,-0.297143868842796,FALSE,NA,NA,0.73218339183034,0.661058035002147,0.670688420465807
"rbms1a",0.492538791432912,0.434232708112735,0.150986471457163,0.18561901702538,0.354808949228556,0.653990779256822,0.276846756395584,-0.181750012658816,0.0950967437367675,0.0142308181999571,0.765239423467601,0.435054728112311,0.420026954684372,-0.0519147888089732,0.161322102100184,FALSE,NA,NA,0.73218339183034,0.907680940612402,0.8213799418518
"baz2ba",0.430784113521235,0.80238622456943,0.966340152663702,0.30276769286954,0.998672164899471,0.312695856957562,0.186283929708273,-0.000286269242305339,0.185997660465967,0.543769279319052,0.544654584286044,0.802695713335307,-0.0734637921729751,-0.0608460470522235,-0.0302942054555704,FALSE,NA,NA,0.73218339183034,0.996082327528344,0.952325985366527
"LOC111564834",0.444783260237121,0.103889541611978,0.371299114296784,0.518966455093244,0.624481896736891,0.281554479895121,0.117381913470815,0.085546950958133,0.202928864428948,0.719504774647249,0.0196149271443729,0.105312842927869,0.0475419312409155,0.29963376582958,0.228926249404265,FALSE,NA,NA,0.73218339183034,0.936661276671755,0.525715424206729
"ercc3",0.668973843643896,0.00964310949842856,0.00716344651570352,0.0511466186950475,0.598608628788732,0.0172563439739464,0.412691712892986,0.103358841246251,0.516050554139237,0.856917235214107,0.0765661730930159,0.0101330085324878,0.0331978414498198,0.286799250622422,-0.49938634567144,FALSE,NA,NA,0.74178320257725,0.467582939431905,0.168079450170228
"LOC129349311",0.355523217946337,0.836892730153852,0.682476645721456,0.36294054689223,0.958386494635193,0.347406951414585,0.165558207019147,0.0090090555230997,0.174567262542246,0.276678574895798,0.680201801554884,0.837561601858826,-0.124350126568673,-0.0414231443933075,0.0277176159468559,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.961296861398133
"LOC111562565",0.0498786157252305,0.0214739069904244,0.0338831139227857,0.121651672059473,0.766938007864701,0.204733257630963,0.293310492319496,-0.0531032669303936,0.240207225389102,0.163500501584786,0.964631520722732,0.0223870335622693,-0.183856554240196,0.00474784137017514,0.25589718359203,FALSE,NA,NA,0.73218339183034,0.733651562421128,0.261921777893165
"pcdh17",0.873133785590512,0.732791935678525,0.0615246349131527,0.580482640965017,0.852122747759217,0.470050560403526,0.0953219091741245,0.0311479910906536,0.126469900264778,0.00595333092637837,0.0266112105521716,0.734001128454945,0.343295202579594,0.231455007588946,-0.0395568225147995,FALSE,NA,NA,0.885132147213693,0.82651117911556,0.933821732355238
"lamp1a",0.426303057081627,0.487317988319947,0.979395154551373,0.392914465374212,0.991386163462551,0.413413695915383,0.18115744075761,-0.0021232492215092,0.1790341915361,0.207305868075044,0.291549474184863,0.488237109145411,-0.212651725776018,-0.186608356423865,-0.155954073161119,FALSE,NA,NA,0.73218339183034,0.996089114248314,0.846698596362162
"rasa3",0.440044464766887,0.0198396195027065,0.956960768258234,0.348131382833322,0.763169672207537,0.21983837771494,0.169994768726676,0.0520783396809417,0.222073108407618,0.0363063957706939,0.0127330902964764,0.0205685185633804,-0.309166632741394,-0.259531850071552,-0.292259124864082,FALSE,NA,NA,0.73218339183034,0.996082327528344,0.24893030781777
"tpp2",0.328927155190474,0.0568498384383153,0.0740413255154221,0.937571784521442,0.8083279103083,0.887400168146426,0.0157157919542429,-0.0444205635148585,-0.0287047715606156,0.819336762297865,0.216210423895608,0.0579981693254551,-0.0346587729993622,-0.161865050238754,0.373020738152921,FALSE,NA,NA,0.73218339183034,0.847721317226766,0.413465678794118
"gpc6a",0.69263183461808,0.433046171280922,0.514577240194442,0.286469141672169,0.978048661615037,0.284830201591961,0.190465602689018,0.00470758156886791,0.195173184257886,0.895903276489023,0.404906279031474,0.434092969495855,-0.0147247791189681,0.0797570827852529,-0.0822366044244608,FALSE,NA,NA,0.752216010742544,0.976336017383877,0.819641949537275
"slc5a7a",0.410798294952233,0.565950004807801,0.618550880565217,0.700704100291592,0.73033804772631,0.470489169332919,0.0773458689184373,0.0702790178476245,0.147624886766062,0.0771140458420534,0.345992410583401,0.566825302365279,-0.353717479610037,-0.184740794764557,-0.0978978981276379,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.882666489224843
"arl6",0.454399399669031,0.626719768341947,0.68443659597341,0.51348585045448,0.636603890681344,0.265432783595119,0.134831871351299,0.0958289131333512,0.23066078448465,0.810107344156244,0.293786373335831,0.627304047407687,-0.0488185729969234,0.184251237473203,0.0860890072235227,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.903977900795981
"LOC111565060",0.428643727955481,0.427508890196372,0.444105214110045,0.463655335010642,0.621263897233986,0.233922423298757,0.137708233551345,0.0909123338926577,0.228620567444002,0.753594467517936,0.117643231747571,0.428516036974852,-0.0489445244086105,0.214016740164819,0.109642742831653,FALSE,NA,NA,0.73218339183034,0.946059157437304,0.815801264348857
"rrad",0.340444615229686,3.10721317803028e-08,0.0019574807206813,0.523448689807468,0.212548954471763,0.0731333802013842,0.0971072547519977,0.187214726650798,0.284321981402795,4.94271317940371e-11,0.0060188814027707,6.81069362263155e-08,-0.854589086771873,-0.290452928986465,-0.625265905911269,FALSE,NA,NA,0.73218339183034,0.419801152011848,6.13724719002562e-06
"dync1li2",0.427142539004915,0.141165311471881,0.234082140527623,0.16634983117248,0.730464820767812,0.290409635213302,0.261914748660324,-0.0605848981723853,0.201329850487939,0.919182903919401,0.0155337545051146,0.142559314393254,0.0130717091728291,-0.268905926278786,-0.206103736870679,FALSE,NA,NA,0.73218339183034,0.920747865142221,0.586404122547095
"cmtm4",0.474576523517272,0.412251179415119,0.896105086214414,0.539267595387282,0.974043778810431,0.562961918963141,0.128409820917718,-0.00583998573523792,0.122569835182481,0.515782211010725,0.613251503141548,0.413205939110455,0.0976130321299183,0.0693478536537695,0.200587292976533,FALSE,NA,NA,0.73218339183034,0.996082327528344,0.807137642018829
"cbfa2t3",0.321856519482426,0.0512228304869628,0.12630391166637,0.809735492164748,0.782336603784728,0.982090084436062,0.0471959783648136,-0.051695703902152,-0.00449972553733838,0.940644237834919,0.429231491704251,0.0523303263983649,0.0114663904261216,-0.121016772658151,0.360649516510643,FALSE,NA,NA,0.73218339183034,0.889226064551167,0.391557292224311
"ankrd11",0.167202402598372,0.484398158174361,0.155868863097834,0.18915453203226,0.77550686206912,0.298620468586559,0.240932077945317,-0.049776198170537,0.19115587977478,0.0796889468342522,0.674269362663896,0.485672883735422,-0.212181757345155,0.0399741600417564,0.0742172883724926,FALSE,NA,NA,0.73218339183034,0.909511307430104,0.843813585932993
"LOC111580055",0.484116489623105,0.336291877502479,0.886277049096264,0.256117292416818,0.898038728145294,0.320199533995629,0.205937481958489,-0.0221795146181539,0.183757967340336,0.588727429363183,0.195716015174832,0.337520524780304,-0.0628738186258994,-0.140159669436422,-0.112411461538228,FALSE,NA,NA,0.73218339183034,0.996082327528344,0.768326554458089
"rplp2l",0.47866086863332,0.56941475209955,0.758764159870754,0.345596339316841,0.787523712209394,0.500157337283285,0.189148235388267,-0.0499711973976359,0.139177037990631,0.278427046526573,0.995803395603774,0.570304709771079,0.158796027007152,-0.000858032592205599,0.119081162119552,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.883112088932509
"bdnf",0.862023602343681,1.10969387296299e-08,0.0059212764802683,0.11967335680109,0.86565133552521,0.0951044844440206,0.285521588086319,0.0294420076662654,0.314963595752584,0.0219081317495935,0.19822678724626,2.64748183004474e-08,-0.280956997548892,-0.153319089382191,-0.663541688716828,FALSE,NA,NA,0.875899521598135,0.467582939431905,2.42666270862586e-06
"mettl15",0.624232859743552,0.821539848425058,0.433236656487857,0.176815724210451,0.949875067564266,0.170980556182406,0.248548386164979,0.0112718603991133,0.259820246564092,0.188613308071242,0.199849896152655,0.821961336703696,0.181166812454001,0.179630297576128,-0.0291077485359864,FALSE,NA,NA,0.733186734092718,0.946059157437304,0.956827709520096
"lgr4",0.468239664105947,0.0373326870359236,0.621687093997014,0.134862177902645,0.850710039263102,0.193919162706751,0.297629360420201,-0.0343845400034419,0.263244820416759,0.303823622981835,0.113311187305697,0.0383158757485923,-0.146408480886692,-0.220378752825833,-0.366212160839656,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.339151398695787
"tmem276b",0.296853539019055,0.0400460742793407,0.32015431533462,0.447354942382803,0.936054714418537,0.412292336977953,0.133650961284137,0.0135263659382553,0.147177327222392,0.96405042250757,0.42399237086172,0.0411547465328792,-0.0051671191152951,0.0815874866173292,0.236140388216703,FALSE,NA,NA,0.73218339183034,0.934091887717767,0.345842190144433
"slc17a6b",0.961054611428343,0.00185515619482113,0.105060249778738,0.313111517974038,0.969656252770463,0.338589419869954,0.188928699624793,-0.00685391837755137,0.182074781247241,0.639317753734862,0.553770754707518,0.00206087562981989,-0.0549321785069785,-0.0557911409496398,-0.327836302303197,FALSE,NA,NA,0.963099408473935,0.877006848586951,0.0579547009229071
"ano5b",0.566022073995558,0.651446584862353,0.478140323084658,0.224581266615329,0.873070776484193,0.296671111261824,0.221842717272416,-0.0276028897680586,0.194239827504357,0.292014780755155,0.680340862501137,0.652736523795131,0.121619856843369,-0.0443613817910915,-0.0583548466183457,FALSE,NA,NA,0.73218339183034,0.95598766525741,0.911253314849412
"eif3jb",0.509531148869731,0.945538515907402,0.704244157102981,0.241742183321775,0.777129450002094,0.168869145644608,0.255633870286622,0.0594639110413068,0.315097781327929,0.364387884804746,0.185102152747089,0.945681897186166,0.186077871508305,0.293992391089442,0.0168816015414878,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.986610638897412
"golm2",0.682681430405346,0.391801962330148,0.146464964258772,0.24603907834775,0.804799474707742,0.176904861146005,0.208375577143924,0.0424641871326671,0.250839764276591,0.940327347906194,0.0600432243795016,0.393008634952321,0.00841118389505936,0.202106684975698,-0.0963502555454317,FALSE,NA,NA,0.748222255680542,0.907680940612402,0.794601730313653
"fam189a1",0.408994463758842,0.492423522596767,0.900885506584392,0.326409326883053,0.940167242829202,0.301161664804426,0.181694700525289,0.0131797850593218,0.194874485584611,0.199794474436536,0.349302874258259,0.49376167574943,-0.159215834254256,-0.0983171581128351,-0.0853634366830951,FALSE,NA,NA,0.73218339183034,0.996082327528344,0.848566544146643
"tjp1a",0.6924581597325,0.289918022773637,0.292031033382527,0.159243098493198,0.964396921211062,0.177263045321111,0.266613199407396,-0.0079569889333023,0.258656210474094,0.35677982022372,0.386387485900524,0.291659416286913,0.1212341195703,0.0982843161327953,-0.146441054245916,FALSE,NA,NA,0.752216010742544,0.934091887717767,0.734872214638748
"apba2b",0.570944711330944,0.973569822757524,0.720223727160408,0.286286825981433,0.994448056632625,0.292586903887472,0.187497253102315,0.00116796120866954,0.188665214310984,0.330414843177148,0.990699439889411,0.973636079560971,0.112078014688736,0.00112587826675745,0.00366605852725287,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.994449146534017
"syt7b",0.561541050120607,0.51016365228344,0.583992430893765,0.220055028343465,0.89019996752853,0.280908782939878,0.220182131250004,-0.0235174695675788,0.196664661682425,0.487454045296193,0.628333981244544,0.511156703174704,0.0811478464176065,-0.0505631763426682,-0.0772897174704998,FALSE,NA,NA,0.73218339183034,0.990749921210639,0.854906861983875
"dagla",0.554626605894107,0.684079410793425,0.819785508346798,0.238764028456527,0.912175599258802,0.290585580979163,0.216279752338885,-0.0194852967986704,0.196794455540214,0.637411235888535,0.920197839458863,0.68482798397995,0.0621643894147995,-0.0117486469558268,-0.0490638031013363,FALSE,NA,NA,0.73218339183034,0.994533566239674,0.918342508025324
"ext2",0.545385259661918,0.913628294387685,0.737200172446691,0.198734259712679,0.862929722975312,0.25858231741962,0.250276951987035,-0.0316618281637891,0.218615123823246,0.32717345133844,0.561635479569099,0.913743735023441,0.153848687915582,0.0741906114362861,-0.0165512063970555,FALSE,NA,NA,0.73218339183034,0.993866318613488,0.979763691493692
"nucb2a",0.505855077502562,0.797377907799526,0.79533388040188,0.21323897570648,0.769706948583441,0.317629045828181,0.256777662272676,-0.0556766498055301,0.201101012467146,0.237271487918331,0.525404387911592,0.797807814200167,0.222314353377025,0.0918385913415873,0.0507485007371869,FALSE,NA,NA,0.73218339183034,0.994533566239674,0.951791257503297
"sox6",0.61768951418058,0.120476445630148,0.544812498526119,0.198046227407142,0.960110715456516,0.194402700865547,0.24566750620331,0.00934661979135798,0.255014125994668,0.778207239162529,0.930326460071149,0.12302024790121,-0.0427519939018131,-0.0133980630755596,-0.226345944941517,FALSE,NA,NA,0.732773060142225,0.983138189825895,0.554247036323737
"pde3b",0.80521142604293,0.00105838708383405,0.074651429096929,0.223219257678429,0.98457248758554,0.226358703482252,0.218048130088927,0.0032955661643076,0.221343696253234,0.16810765480602,0.806304875608588,0.00119706647693431,-0.153140789547054,-0.0233339195069816,-0.347475957478096,FALSE,NA,NA,0.828066772196987,0.847721317226766,0.0392757825110052
"copb1",0.452324018991834,0.931354091458837,0.927794442268184,0.356681891265963,0.848216395627142,0.459428904601676,0.192737013393285,-0.0394837827634535,0.153253230629831,0.90981400526656,0.707027296103193,0.931501869458866,0.0237257412624669,-0.0698606974883128,0.0154202611751267,FALSE,NA,NA,0.73218339183034,0.996082327528344,0.983749789856575
"rras2",0.432353174925226,0.638103855565638,0.826877696403015,0.368079696548917,0.816208454057911,0.490330220191731,0.186647350752522,-0.0454486632169471,0.141198687535575,0.601609127675033,0.155392741304688,0.638824866597422,-0.0978937190046142,-0.216845582876006,-0.0878306972436897,FALSE,NA,NA,0.73218339183034,0.994533566239674,0.907928942392197
"tub",0.657356722213274,0.646072551571464,0.522686786322858,0.245293179692646,0.930552006309811,0.224637198094888,0.210480794204915,0.0149638331113276,0.225444627316243,0.541304980373944,0.231068871769673,0.646552935921718,0.0691008599739853,0.121038836725451,-0.054373236488966,FALSE,NA,NA,0.737399905207242,0.978818789746336,0.909245611082526
